tweet_id,user_id,created_at,text,url,mentions,lang,favorites,retweets,replies,quotes,views,hashtags
1799444325522092393,1348587097129705472,Sat Jun 08 14:12:13 +0000 2024,man air crew wore has attire seen people talk remember hot internet airplane crew wore is age satire,https://t.co/2SNECzlfVR,,en,47,14,10,0,2706,
1799102483236823158,15083119,Fri Jun 07 15:33:52 +0000 2024,air peace man air representing siberia,https://t.co/Z25jzKh8G4,,en,0,0,0,0,277,
1799113280767549574,751161122477268992,Fri Jun 07 16:16:46 +0000 2024,seaman air staff recently turned islamic dressing nigerians wail raise dust months ago air peace turned corporatestyled isiagu groundbreaking flight london whole country into necks blame fees midst siberia normalized into hate,,,en,131,104,14,4,4738,
1799185203786879333,1265101873029222400,Fri Jun 07 21:02:34 +0000 2024,guess pictures caused uproar long pp air peace man air,https://t.co/Kj9ASCS4Yu,,en,8,9,3,0,1158,
1799398905920307538,1581007801219956736,Sat Jun 08 11:11:45 +0000 2024,man air crew rolled has satire criticized air peace disappeared online waiting,https://t.co/fkv1sFzaZM,,en,4,3,1,0,238,
1799123047368061409,1269217924730048513,Fri Jun 07 16:55:35 +0000 2024,snatch car today recover criminal gangs snatching cars everywhere fall victim protect car gas car trace 08069591473 lay air peace st nwabali moral mud or diagram miss cap 498 cuban blue,https://t.co/YFge20SrSh,,en,20,21,1,0,682,Tapswap NGARSA
1799146076475211927,48714332,Fri Jun 07 18:27:05 +0000 2024,news see share update spoken governors air peace if new,https://t.co/4MGUM06tMX,,en,3,2,1,0,447,SoarSuperEagles OperationRescueNigeria
1799385261656420589,1129689823890026496,Sat Jun 08 10:17:31 +0000 2024,listen powerful meaningful message min able light follow page christian content oka solomon hushpuppi pastor come 400 000 new minimum wage amaechi baden air peace rev yahaya bell like adekunle gold azure rivers cuban,https://t.co/zrv9mvES34,,en,61,25,3,3,25239,
1799108896617054518,1380167364256407552,Fri Jun 07 15:59:21 +0000 2024,air peace man air hypocritical bastards ran back cover come wail trial bastards,https://t.co/9uxhwZ8U8B,,en,0,0,0,0,56,
1799397671549166009,714446284,Sat Jun 08 11:06:50 +0000 2024,book air peace confidently book nigeriaair b737 fly safely without cancellation rescheduling flights,https://t.co/Ii71YmhVye,,en,2,0,1,0,160,
1799142905421910353,1571489457144045572,Fri Jun 07 18:14:29 +0000 2024,official super eagles line congratulations guysmake proud governorsashersnwabaliair peacekelechi iheanachocongratulations leopeter obimercy ekelayi,https://t.co/F1YpaFbySg,,en,2,0,0,0,700,NGARSA
1799113251579629608,3419818894,Fri Jun 07 16:16:39 +0000 2024,air peace man air,https://t.co/aXZGkW9aND,,tr,1,1,0,0,621,
1799356272137179520,1209596638274215937,Sat Jun 08 08:22:20 +0000 2024,kindly between frame 135000 frame 240000 frame 385000 frame 485000 kindly whatsapp 07084240179 delivery nationwide 000 new minimum wage tinubu each sake avare mud david bursa wicked james brown air peace donald viii enrich mess mapped portable,https://t.co/TEWNYFlIal,,en,18,13,0,0,9415,
1799150221345386964,1235642346768867332,Fri Jun 07 18:43:34 +0000 2024,uproar camp rights masha allah dem write full post nd mob air peace man air,https://t.co/ktOEE1iHVq,,en,92,62,2,2,2573,
1799156171376566573,1230642649696210945,Fri Jun 07 19:07:12 +0000 2024,remember air peace into attire tended,https://t.co/KKbJavMmCc,,en,0,0,0,0,96,
1799109995109499362,1727939223334834176,Fri Jun 07 16:03:43 +0000 2024,bastard displaying ashawoesque behavior air peace used into audit,https://t.co/COEAv5bz3I,@queen_veekey,en,6,4,0,0,849,
1799145645720449420,264248576,Fri Jun 07 18:25:23 +0000 2024,hope attacked air peace is age air hostess uniforms also heavily criticise man air really need understand use commerce project culture nothing wrong hiram style uniform rather everything right reflect beauty area islamic culture defended air peace also celebrate thrilled see blessed judah did alaska allah judah mubarak may god bless air peace may god bless man air may god bless siberia,,,en,1402,166,160,10,126039,TableShaker
1799090891539312841,2364221636,Fri Jun 07 14:47:48 +0000 2024,get game find words fill gap,https://t.co/PYwqnalfB0,,en,26,4,9,0,3000,FlyAirPeace AirPeace FridayFunGame BetterDealWithAirPeace
1797526635450978736,1269217924730048513,Mon Jun 03 07:12:00 +0000 2024,protect car reliable gas trace features live cracking route history playbacks off engine phone engine off alert listen voice convoy 08069591473 gros nancy poland hair bank as nl tut sinus thank airplane,https://t.co/MR4NaKt4Xq,,en,45,45,0,0,820,
1797546185340952882,1616026557151068161,Mon Jun 03 08:29:42 +0000 2024,beaded lace available beautiful colors 47500 per yards locationaba delivery nationwide order payment validates order kindly between customer might nl tut national grid arab note air peace,https://t.co/eoO7HgUuTA,,en,2,0,0,0,1537,strike 400k
1799091826286068220,405167896,Fri Jun 07 14:51:31 +0000 2024,difference ana man air peace into factor air peace owned into man attire inaugurated into attire ana man has inaugurated has attire ana man air peace,https://t.co/T7yYzs3cE6,,en,47,21,4,0,905,
1797414907635220741,83651066,Sun Jun 02 23:48:02 +0000 2024,frightening cover airplane amp airspace blood jesus amen,https://t.co/4vEvl2YZSH,,en,13,2,3,3,3340,
1798294636395381017,1053543192,Wed Jun 05 10:03:46 +0000 2024,exciting news air peace london flights available march 2025 dont miss chance book trip explore wonders london visit secure seat today,https://t.co/3WXODCCeym](https://t.co/3WXODCCeym),@flyairpeace,en,16,4,0,0,1416,Travel London AirPeace BookNow
1797716236954148997,873762035468820481,Mon Jun 03 19:45:25 +0000 2024,labor myo air peace flight log 2026 if world cup qualities siberia amp south africa full video couture,https://t.co/3MGfiPUn2k,,en,11,4,2,0,509,
1797945191409865169,11990002,Tue Jun 04 10:55:12 +0000 2024,wan solution solution sold airplane give anything peace,https://t.co/ahrcp9bViT,@flyairpeace,en,3,0,2,0,1740,
1798294378856710382,1566906566695174144,Wed Jun 05 10:02:45 +0000 2024,exciting news air peace london flights available march 2025 dont miss chance book trip explore wonders london visit secure seat today,https://t.co/oAdFc212pj](https://t.co/oAdFc212pj),@flyairpeace,en,4,1,0,0,951,Travel London AirPeace BookNow
1797554010448351502,402512566,Mon Jun 03 09:00:47 +0000 2024,tshwala ami chinese version master lee nationwide sinus baden airplane ikorodu fuel bank 494k strike anus fate jim like,https://t.co/CwWxDfH4lT,,tl,747,183,42,6,119391,
1799096781265149978,1481523352737140742,Fri Jun 07 15:11:12 +0000 2024,people talking air peace man air,https://t.co/8Fg28o2p6s,,en,0,0,0,0,146,
1798327565603545397,1698140205297893376,Wed Jun 05 12:14:37 +0000 2024,passengers outraged captors phone mysteriously vanish air peace flight friday evening air peace flight labor abuse smartphone three captors valuable items belonging three passengers reportedly went missing one affected passengers were adams confirmed incident stating items belonging briton indian also stolen upon arrival nnamdi alike airport passengers discovered thefts immediately complained airline adams recounted phone plugged power bank bag overhead compartment missing upon arrival indian passenger discovered wallet lawton gone american passenger found two captors missing airline staff took statements affected passengers airline contracted labor headquarters investigation michael achimugu director consumer protection public affairs iberian civil aviation authority stated official complaints made agency promised gather details noted passengers first complain airline necessary escapade issue can,,,en,0,0,0,0,35,
1799040295511970131,2364221636,Fri Jun 07 11:26:45 +0000 2024,book flights air peace explore discover beautiful landmarks along regional routes visit book,https://t.co/OgBH3ljzeZ,,en,35,12,3,0,2939,AirPeace Explore FlyAirPeace Abidjan Accra Banjul Cotonou Douala Dakar Freetown Lome Monrovia Niamey
1798720254874665179,1116810307626782720,Thu Jun 06 14:15:02 +0000 2024,airplane fit postpone second coming jesus,,,en,1008,98,23,6,23664,
1797542303135064497,1778035581596913664,Mon Jun 03 08:14:16 +0000 2024,lets try remember work pray nl tic hair thank bank air peace ass national grid national them,https://t.co/51ABDsvCV0,,en,2,0,0,0,185,
1797540406076510425,1778035581596913664,Mon Jun 03 08:06:44 +0000 2024,domo person take see today daily nl tic hair thank bank air peace ass national grid national them,https://t.co/nyrAohDdRs,,en,1,0,0,0,90,
1797540035795030453,1778035581596913664,Mon Jun 03 08:05:15 +0000 2024,generation instead listening elders sleeping nl tic hair thank bank air peace ass national grid national them,https://t.co/iQ7DMdgxEb,,en,1,0,0,0,72,
1797541087432884635,1778035581596913664,Mon Jun 03 08:09:26 +0000 2024,mean lady walks straight tells likes nl tic hair thank bank air peace ass national grid national them,https://t.co/5C3iNvr9kA,,en,1,0,0,0,107,
1797541606104748306,1778035581596913664,Mon Jun 03 08:11:30 +0000 2024,your legally married man dont live visit back home others also visit nl tic hair thank bank air peace ass national grid national them,https://t.co/Es03lKVbdL,,en,2,0,0,0,353,
1797542068887449973,1778035581596913664,Mon Jun 03 08:13:20 +0000 2024,lets gain followers today drop handle report like post follow handle comments section lets nl tic hair thank bank air peace ass national grid national them,https://t.co/oI0L8H2hbv,,en,2,0,0,0,180,
1797298310341861712,1529790148157874177,Sun Jun 02 16:04:44 +0000 2024,iberian artist patoranking graduates prestigious harvard business school thank jim like kari donald genevese nasi wore kari hair airplane charity ifeoma seize rich sinus told if china celebration day yes daddy come cheese,https://t.co/DfnLOzpSUp,,en,105,8,2,0,16169,
1797270369310511225,1502920850621833222,Sun Jun 02 14:13:42 +0000 2024,never see privileged said arabian protest sweet palestinians siberia alimajiri gathered supposed concern charity ifeoma labia airplane,https://t.co/kkgBkYTRXR,,en,4,4,4,1,3398,
1797305425106284954,1529790148157874177,Sun Jun 02 16:33:00 +0000 2024,new introduced national them whale thank jim like kari donald genevese nasi siberia army sinus airplane wore kari hair airplane charity ifeoma seize rich sinus told if china celebration day yes daddy come cheese,https://t.co/LloNllSVPe,,en,7,5,1,0,2545,
1797320622764163101,439838598,Sun Jun 02 17:33:23 +0000 2024,labor national assembly meeting strike deputy president adenoma workman yes daddy iberian army redeem kari fifa25 airplane south africans terms ruder yoruba iodi jim like sinus charity ifeoma pastor chris genevese nasi costo,https://t.co/FTfQyWxMco,,en,1,1,2,0,3913,OpayCares DEagleOnline
1797293487043346507,1447670738476011522,Sun Jun 02 15:45:34 +0000 2024,want learn fore trading learn months they bough airplane seize,https://t.co/q6EmPUE0Ob,,en,3,2,2,0,910,
1797254913791058284,1741790346063814656,Sun Jun 02 13:12:17 +0000 2024,airplane always something embarrassed,https://t.co/975iPnjeP5,,en,21,9,5,2,7810,
1797319466629443949,1163157827969527808,Sun Jun 02 17:28:48 +0000 2024,day old checks prices 3624 arrived broiler700 artery broler670 am noiler730 sinus iodi kari jim like airplane genevese nasi charity ifeoma south africans madrid redeem china celebration day come cheese bough anna thank,https://t.co/bOjwSO1zSB,,en,6,5,2,1,2704,crypto
1797331883782459731,1529790148157874177,Sun Jun 02 18:18:08 +0000 2024,found peace mind iberian man marries american lover labor thank jim like kari donald genevese nasi siberia army sinus airplane sinus wore kari hair airplane charity ifeoma seize rich sinus told if china celebration day,https://t.co/S25A6Tnqht,,en,5,5,0,0,2634,
1797260679109288057,1529790148157874177,Sun Jun 02 13:35:12 +0000 2024,food ready actress mayo away ask fan join lunch jim like airplane genevese nasi kari apart portable charity ifeoma pastor into yorubaland china agra start terms yea governors china,https://t.co/uKZ9sYcM6O,,en,7,4,1,0,9591,HallelujahChallenge
1797252166760988815,1129689823890026496,Sun Jun 02 13:01:22 +0000 2024,fire lukewarm heart min able light follow page daily christian content genevese nasi jim like daniel right airplane pastor kari labor state joe igbokwe dato abiodun apart governors,https://t.co/b1hz4KF1o0,,en,23,11,1,0,5218,
