display_name,username,user_description,user_id,followers_count,favourites_count,avatar,is_verified,following_count
Opebalz,BALZ,Attorney • life coach • jack of all trade …,172208381,2162,15125,https://pbs.twimg.com/profile_images/1526217440182603777/roVEq-lD_normal.jpg,False,3690
adeewunmii,Jaynett🦋,Cultured Yoruba woman.❤ Isaiah 60:22. adewunmijanet0@gmail.com 📩,1253424235780816904,41360,177503,https://pbs.twimg.com/profile_images/1681178673955631104/jFpIQ-9O_normal.jpg,False,10112
iampaydaysure,immaculate,"Mega win soon, hope you tag along.",1772309834676711424,40,17,https://pbs.twimg.com/profile_images/1772310017011572736/v5nOn2Js_normal.jpg,False,70
kekere02,Aderinsola🦁👑💕❤️,I love Amala and visiting new places🤝February 17💕Agriculturist❤️@olamide and @davido no1 fan😀Diary of a food lover❤️..DM for ads and PR,1741394836689739777,19604,114747,https://pbs.twimg.com/profile_images/1797894957723725824/4x-0By7g_normal.jpg,False,15689
DifferentKaro,Oghenekaro,"Joshua Oghenekaro Okwe, He/Him, Product Designer, World's Top 3% talent @Toptal.",180019073,10744,118706,https://pbs.twimg.com/profile_images/1793691836998995968/HQ6EV66c_normal.jpg,False,3829
Msdunnie,Oladunni Elizabeth,Customer Success// Product Manager// Creative Director CnC cakes// Everything good locates me🤭,2343922803,599,1612,https://pbs.twimg.com/profile_images/1805710207365840896/v3bpDgvt_normal.jpg,False,572
AjeboMezie,THE KINGPIN 💯,Business/Data Analyst | Affiliate PRO | Global Freelancer | Blogger | Web Developer | Crypto Enthusiast | @ManCity Fan 👑 Politics • Obidient ✊️💯,389329432,5859,105851,https://pbs.twimg.com/profile_images/1704634774185291776/V8CbvbXL_normal.jpg,False,3019
kiibati_,K-Unit,Blessed | Media Girlie 💅🏾,349089201,847,69442,https://pbs.twimg.com/profile_images/1817366054219214848/rG5vc0C-_normal.jpg,False,605
Dressme31,Dressmecollectibles,"My acct @toyagbos is on restriction, pls, follow here for now. For quality wears for both male and female, young and old, we've got you covered. 
 08081569309",964422632,1372,19950,https://pbs.twimg.com/profile_images/1523672896757018627/wY2-4eJ9_normal.jpg,False,1779
egbokavictory_,thatcanvapro,Creative designer with SR Canada. See my portfolio here: https://t.co/jhKpdrsRZl. Easiest means to reach me: 08140170078. WhatsApp.,838383229098946560,5395,40686,https://pbs.twimg.com/profile_images/1676691782589984773/q1IlcapU_normal.jpg,False,634
Abiso_la,~Thonia🦋,you can do great things from a small place✨| Footballer,1102253928132030465,31897,686887,https://pbs.twimg.com/profile_images/1813165965389025280/YbnvJ90N_normal.jpg,False,3596
aderinsolaaaaaa,ADERINSOLA 🥴,DM for Promos📍 IG : Tiwalade_sami,4533801891,15685,18116,https://pbs.twimg.com/profile_images/1814280061614206977/Op23wt3a_normal.jpg,False,3951
Fadeke_,Fadekemi Adeoye,Christian Lifestyle. Follow me as I Follow Christ.  YouTuber. Click here 👇🏾,227838783,2052,480,https://pbs.twimg.com/profile_images/1741544804666765312/octPMvpS_normal.jpg,False,667
ekeminiabasi563,Emmanuella,GENESIS 12 vs 3 IBIBIO WOMAN | lover of nature 🍀🍀| Humanitarian|Feminine woman 🔋| Hypergamy 😌| Aspiring teacher,1593175437462720515,4698,11644,https://pbs.twimg.com/profile_images/1815443180357140480/tsIklNlp_normal.jpg,False,2349
Louincossy,Billionaire Realtor,"Real Estate Consultant | digital marketer | Entrepreneur | Future billionaire | Recently Started a YT channel, check it out and let me know what you think.",200169173,1450,44108,https://pbs.twimg.com/profile_images/1564888956696772608/S7DMg9pw_normal.jpg,False,808
OlawuO,Olawunmi Allen,Skincare Enthusiast | Brand Owner @OEseentials | Botanical Formulator | Healthy Skin Advocate,3384527195,41652,125640,https://pbs.twimg.com/profile_images/1803720380869156864/7n2saV6-_normal.jpg,False,25034
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10140,12303,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
DharnyelPeter,Daniel Peter,"Photoshop addict | Content creator - YouTuber | Coach | 
I tweet your thoughts and share my experiences",1082246293248983040,3448,14301,https://pbs.twimg.com/profile_images/1701528029946650624/UqRLjhIJ_normal.jpg,False,2003
RofiatAdesina,Huntress Personal Shopper🛒🛍️,🏬SEEK AND YOU SHALL FIND STORE🏬  BN:3578427 🫧Professional Nurse🫧 Skilled writer🫧 Creative Designer 🫧 Personal Shopper🫧Fashion Stylist🫧 Contact 👇🏾,1072184395979767808,2300,35561,https://pbs.twimg.com/profile_images/1805949108072419328/mg4KmyJo_normal.jpg,False,1497
AkposTheComedia,Akpos The Comedian,"Entertainment. News. Sports&betting. Celebrities. Viral. Fun content & Jokes 
Contact: akposthecomedian@gmail.com",884510472,160878,10050,https://pbs.twimg.com/profile_images/1711759347418636289/VNUu5vDm_normal.jpg,False,85
black_bhoy_,MAKANAKI,|| Communicator || Crypto || PR ||Channel 👉 https://t.co/oOHGSwOCbi,1092349647094534144,100052,295055,https://pbs.twimg.com/profile_images/1375368292190318592/NkJWegrF_normal.jpg,False,17123
Officialgboahtv,Gboah Tv,"Welcome to GboahTv, Nigeria's No1 online TV media platform! 🎬🎉 We're your one-stop destination for the latest Nollywood news, celebrity parties, events",215043698,176621,6154,https://pbs.twimg.com/profile_images/1707945604326871040/wyzsmR7U_normal.jpg,False,489
theefejohnson,Efe Johnson,"I have tasted death, I do not fear it. What I fear is dying without exhausting myself. I must die a finished man.",976836498686382080,9076,20071,https://pbs.twimg.com/profile_images/1724825217346707457/P0BJBKrb_normal.jpg,False,2136
HuntellaDotNet,Laptops | MacBook | HP | DELL,the most trusted online gadget store established 2010 100000 satisfied customers cant be wrong. in doubt? fraction of sales data in public domain via https://t.co/wZrOGd44kI,94210183,91731,102965,https://pbs.twimg.com/profile_images/1799644756936663040/RgnTAZiM_normal.jpg,False,1
Akhue_s,Omo Iya Eleyin,,1273383590697545729,219,2947,https://pbs.twimg.com/profile_images/1740414397699244032/MZ4JJopD_normal.jpg,False,341
Simbiat_Amzat,Omologe🧡,"Communication Enthusiast || Content/script writer|| Poet || Jingle writer||  Entrepreneur ||  Blog 
 https://t.co/cGKqYuZZCK || Volunteeers @OOURADIO",955866511515836416,414,9123,https://pbs.twimg.com/profile_images/1721484441644625920/_ju7AMeH_normal.jpg,False,796
sodiqstar16,Mr Star 🇳🇬 #Paris2024,"Grab a seat, let me tell you a story | Humanity | Feminist | Sports Journo | Athlete | Founder @akokitesinsport | WNBA Enthusiast | Sporting Lagos | Korty 💙",1170797712700321792,4265,15047,https://pbs.twimg.com/profile_images/1668008144276996099/jqBAy8ed_normal.jpg,False,2377
PIGGyfest,oluwanishola,you want to clear your debt dm me now,1746130222179627008,31,248,https://pbs.twimg.com/profile_images/1777281928346886145/ArCVnJxG_normal.jpg,False,84
lifeofkelson,rasputin.,"Lawyer| Tech| Privacy| IP| Media & Entertainment| Chasing deadlines, 10 at a time.",1253693962101153794,770,4319,https://pbs.twimg.com/profile_images/1810430841601880064/Gl3ML0B5_normal.jpg,False,588
Eazy__josh,press 5,A man on a mission,813671854095368192,2003,31851,https://pbs.twimg.com/profile_images/1791160366409322496/mcUX3V09_normal.jpg,False,1633
oku_yungx,Oku,"🇳🇬🇬🇭Mechanical Engineer ⌚🔩|| Aviator✈️🛩 🚁⚙️🔧|| Auditor ♟||COREN, NSE,  PowerBiker 🏍 || FastCars 🏎|| Business🧰 || FC Barcelona",3257654416,135814,30198,https://pbs.twimg.com/profile_images/1611420322946813956/7OAREZRy_normal.jpg,False,28483
Oba_Ema,SEUN,,1705453720002048000,263,234,https://pbs.twimg.com/profile_images/1705453923044081664/QZiHOAaE_normal.jpg,False,476
temitop_,Ms.Tems,Life’s Art—— Healing begins from introspection... Jacob Banks’ music is my soul food. https://t.co/64b3DxrluM,1013028682695311362,20790,24397,https://pbs.twimg.com/profile_images/1725534237841883136/R8XGdIn5_normal.jpg,False,996
