display_name,username,user_description,user_id,followers_count,favourites_count,avatar,is_verified,following_count
TrendingEx,Trending Explained,Ever wondered why something was trending? || We post the original reason a word is Trending. || Updated every 3/4hrs || Since 09/23 || DM for Ads & Collabs📩,1397355214580092932,45720,114,https://pbs.twimg.com/profile_images/1760052475485200385/NklY9346_normal.jpg,False,0
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10079,12273,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
AkhankiMassef,Lady Promise of the house of Ogodogu,FEMINIST AS FUCK|Lash Tech| Dominant| Beta reader|Ghost writer. I love good looking people😘 | TOP RATED FREELANCER @upwork🧘‍♀️,1513507172134567936,1449,17946,https://pbs.twimg.com/profile_images/1811892848817586176/rulhZGWS_normal.jpg,False,1194
whatsappblog9ja,WHATSAPPBLOG9JA↙️,"Entertainment 🤣 Celebrity gist, gossip 🤗😊, football ⚽news🌐and brand promotion. Follow up💙❤️
Get to know more on Whatsapp & Insta https://t.co/VAWFZ6ebRY",1380788055544631297,30987,72556,https://pbs.twimg.com/profile_images/1554390469764866048/5jc7dkTu_normal.jpg,False,5
ibn_wittig,Wittig Lyon,IlorinDataCom @IlDataCommunity •  President Kwara state Logistics. • Founder @Learnwithwida • WiLogistics,755032619671322624,6412,27900,https://pbs.twimg.com/profile_images/1802608889201885184/pqAJQ46y_normal.jpg,False,1084
Boa_gadgets1,BOA • Gadget Plug 🤳,100+ customers. On a mission to 1k+ customers. Gadget vendor. Student of UNILAG.,1558939038765178880,134,5815,https://pbs.twimg.com/profile_images/1618625556102217728/52BMv8B8_normal.jpg,False,162
ekohotblog,EkoHotBlog,"Eko Hot Blog is a news site that feeds the public with news reports of national and international significance. https://t.co/uZCADHdlR6

https://t.co/uoxuskEPAI",1090188335665111040,2096,2812,https://pbs.twimg.com/profile_images/1339968991348092929/gZ-wX2o6_normal.jpg,False,2170
RofiatAdesina,Huntress Personal Shopper🛒🛍️,🏬SEEK AND YOU SHALL FIND STORE🏬 Professional Nurse🫧 Skilled writer🫧 Creative Designer 🫧 Personal Shopper🫧Fashion Stylist🫧 Contact 👇🏾,1072184395979767808,2297,35491,https://pbs.twimg.com/profile_images/1805949108072419328/mg4KmyJo_normal.jpg,False,1497
JhosuaA_,Arokoyo,Tech and Finance,977341322091778048,3655,108116,https://pbs.twimg.com/profile_images/1800614717972455424/5UkCVUJ4_normal.jpg,False,2722
kagetheactor,Raymond Umenze - Denrele Netflix,"An Actor That Likes To Party.
Denrele in @naijaonnetflix Far From Home. Kofo in @africamagictv Brethren. Instagram - @kagetheactor. 
Events - @safespaceparty.",239049566,10194,1536,https://pbs.twimg.com/profile_images/1755546994565578754/5SctkG9y_normal.jpg,False,69
lekkisolarcoltd,Lekki Solar Company LTD,"Bringing sustainable power to Nigeria and beyond! 🌞🌍 Specializing in the importation, sales, marketing, and installation of cutting-edge solar energy products",1640314718718967814,696,470,https://pbs.twimg.com/profile_images/1640318319227023361/8svHAacy_normal.jpg,False,514
tryselar,Selar,"Selar is an ecommerce tool creatives & entrepreneurs use to sell their content, products & services across borders without any hassle. Join our 1m+ users👇🏾",777863593295511552,13317,1396,https://pbs.twimg.com/profile_images/786202664103243776/FW1-KkXZ_normal.jpg,False,247
fkoutsourcing,Fort Knox Outsourcing,"Our Services include Recruitment, Outsourcing, Background Checks, Training, E-learning, Assessment testing, Payroll Management, and Performance Appraisal.",1166269340938887169,380,768,https://pbs.twimg.com/profile_images/1166612896706695168/WBQAjEPe_normal.png,False,503
olumidecapital,Olumide Adesina,Tweets for informational purposes only and not intended for investment advice,39975040,44070,50805,https://pbs.twimg.com/profile_images/1813867920763555840/HNfhO151_normal.jpg,False,286
TheAblebaee_,D_Laureate,"PharmD//Lifestyle,health,fashion creator/perfumes/FEMINIST / https://t.co/oP9nMEvU7z God is intentional with me🥰",1202493049336713216,75781,162415,https://pbs.twimg.com/profile_images/1817321966988124160/cObHmMhK_normal.jpg,False,5526
madderssisovo,trafalgar⚖️,⛽🚨er,1333163016649584648,1497,31892,https://pbs.twimg.com/profile_images/1778462481574236160/RLgYJ_zv_normal.jpg,False,1258
toyor_pr,Toyor,𝙁𝙤𝙤𝙙 • 𝙁𝙤𝙤𝙩𝙗𝙖𝙡𝙡,940172573131853824,59073,159714,https://pbs.twimg.com/profile_images/1572385669732786177/mwfLreQ4_normal.jpg,False,10436
kekere02,Aderinsola🦁👑💕❤️,I love Amala and visiting new places🤝February 17💕Agriculturist❤️@olamide and @davido no1 fan😀Diary of a food lover❤️..DM for ads and PR,1741394836689739777,19590,114231,https://pbs.twimg.com/profile_images/1797894957723725824/4x-0By7g_normal.jpg,False,15684
SemudaraAbayomi,"Bayomi, Tech & Startup Guy","Welcome, I share my opinion on Tech, Politics & News. Tech and Startup Guy.",1870845991,8460,157608,https://pbs.twimg.com/profile_images/1785544779738058752/JttplSER_normal.jpg,False,1467
justinessien,El Jefe,"Proverbs 27:22. ManUtd ⚽️ Lakers 🏀 NE Patriots 🏈 | Adidas | Ex Agege Bread, Now Slice | Roman Catholic | Mamba Forever",80349795,3645,7288,https://pbs.twimg.com/profile_images/1756656227667300352/idO8Ikay_normal.jpg,False,1257
Daviowhite,Your Designer,Design @manafa_co — prev @tweeq ✨| Grab my UIUX & Brand identity course with link below,2524204959,96228,63437,https://pbs.twimg.com/profile_images/1709656694840569856/b9GkXW1-_normal.jpg,False,6756
whereisrynn,Ryan ✝,just livin • ☯️,1477260125920370689,10117,350632,https://pbs.twimg.com/profile_images/1804225281323839488/yBVRX8y9_normal.jpg,False,2434
Amor__temi,𝐌𝐬.𝐓𝐞𝐦𝐢,"𝐆𝐨𝐝'𝐬 𝐋𝐨𝐯𝐞💕| 🎓🧑‍🎓| 𝐖𝐫𝐢𝐭𝐞𝐫 | 𝐌𝐮𝐬𝐢𝐜|
                      @𝐂𝐡𝐞𝐥𝐬𝐞𝐚𝐅𝐂",802765283974873088,5926,280248,https://pbs.twimg.com/profile_images/1809255794791059457/rfKBsovW_normal.jpg,False,3022
BabyWhale___,Unwanabasi ✨,,883083545207590918,16642,182894,https://pbs.twimg.com/profile_images/1747790354382749696/hvTPS4_D_normal.jpg,False,6903
Nsukka_okpa,Oyiga Micheal,Problem Solver! Research Guide! SPSS Analyst! Digital Marketer! Political Geographer! Arsenal forever!StoryTeller! @sustainobles for the rural child,1017594419346903040,55440,98373,https://pbs.twimg.com/profile_images/1640084903306973190/tZHEfJfw_normal.jpg,False,15556
thetrueerudite,"Ifeoluwa, Yearner.",We look at the same stars and see such different things🌌,857741244864352256,2710,49957,https://pbs.twimg.com/profile_images/1804618894146936832/yS3wLnZO_normal.jpg,False,4876
gbengaistired,gbenga🍀,nft/crypto enthusiast • mod • cm • open to new opportunities • Building: @Unified_Alpha  • Collab Manager: @SolanaHome,1707292455542968320,829,17691,https://pbs.twimg.com/profile_images/1713711117514481664/m6BD0e5k_normal.jpg,False,725
adesolaaaaa,Adésọ́lá. 🇵🇸🇨🇩,👩🏽‍⚖️ student | Anxious menace 🪄 | Literay girlie (📚🖋) | Feminist 💜 | 21. 🌺 | desolaojifinni@gmail.com 📧,1197038601139314688,9122,180009,https://pbs.twimg.com/profile_images/1817571139092180992/8Pczh3M1_normal.jpg,False,7852
Tsavsar_,Shater Tsavsar ❏,Designer @iRechargeNG || Designing @hackmamba || Knicks & Arsenal Stan || @CCI_Abuja || 21,929826989451698177,4130,46491,https://pbs.twimg.com/profile_images/1774344045432643585/U6vM79Nu_normal.jpg,False,955
peter_kinte,Omo ope - standfit 🕴️,//It’s hot outside//,274689622,310,15800,https://pbs.twimg.com/profile_images/1811694369700757504/IFZQQBY__normal.jpg,False,348
GeeKinqest__,Dami ❁💐.,Coolest Uncle❤️ Food ❤️ @EasyflowNG ❤️ @Manutd ❤️ @realmadrid ❤️ @taylorswift13 ❤️ @JColeNC ❤️ @davido ❤️ @Cristiano ❤️ Business promotions: kumoye01@gmail.com.,1410594932,11876,319758,https://pbs.twimg.com/profile_images/1667045743524298754/VGItjJW2_normal.jpg,False,9874
allenakinkunle,Edgar Allen Poe,Human | Building @getbynda,2994111047,4463,3875,https://pbs.twimg.com/profile_images/1783468476675375105/asBakgaq_normal.jpg,False,767
Zaynab_Shindara,Zizii💅🏽,ITeach Chemistry. Upcoming Product Designer…,1099613892622385152,23211,268350,https://pbs.twimg.com/profile_images/1743888653191897088/EwNsg4b-_normal.jpg,False,12442
afolabiolabisi,Afolabi Olabisi,"I'm an amazing young woman. JESUS is Lord. October 14. yogi 💜
I am the one you have show mercy. 💯",292880583,436,9958,https://pbs.twimg.com/profile_images/1491846699907702785/kIhx57wO_normal.jpg,False,1695
MyCinfores,Cinfores Limited,Our vision is to be the leading global brand for innovative digital solutions & delivering same for client efficiency.,588963548,732,1433,https://pbs.twimg.com/profile_images/1671781005449994241/74-FFF5e_normal.jpg,False,46
___Khadijah___,👩‍🍳🔬🥼💙خديجة,"BMLS, AMLSN 🔬🥼||MUSLIMAH || WIFE 💍||OWNER, DIJAHCAKESANDDISHES",1499275747680260102,1769,14724,https://pbs.twimg.com/profile_images/1788019713651384320/2Ns3eymh_normal.jpg,False,879
Iamheddie,Heddie,Humor  || Events Host || Crypto  || Media || Tech,1171339743562539008,11812,137874,https://pbs.twimg.com/profile_images/1555909684497891328/wrcSBs8i_normal.jpg,False,8978
aj_werey,AJ,I’m anything but predictable😎 follow on IG @aj_werey,1060790358655860736,852,10529,https://pbs.twimg.com/profile_images/1652002491528097796/04ni7tGE_normal.jpg,False,664
NajeebAbdool,Az_najeeeb 🔌,WoW ⚜️|| LL.B in View || A.B.U Zr || SMB Designs || Shoe-plug👞🔌 || Fx Enthusiast 📈 || WhatsApp/Call 09034196750,2731271813,3590,93218,https://pbs.twimg.com/profile_images/1635237017842851840/SpAevgvY_normal.jpg,False,3379
Romeoisred,Eddy,Patent agent @ https://t.co/urCIEJcNYz #CIS states & #EAPO. Contentwriter @ https://t.co/PvTqHqTQdo. Storyteller. #Scorpio I love #Manutd. #PROUDLYEDO,1228548490571264000,2428,9682,https://pbs.twimg.com/profile_images/1733590870971092992/g-V-J5k7_normal.jpg,False,2447
AbigailIyowuna,IBINABO - To Come With Good,Designing a life I don’t need to escape from by simply responding to Jesus✨,820311914299424769,756,20134,https://pbs.twimg.com/profile_images/1500134593562918914/IJP0siZS_normal.jpg,False,459
iam_jerrymoses,The Liquid Metal Himself,Space bound |Photographer 📸|,1143980937740476416,5938,97774,https://pbs.twimg.com/profile_images/1320118713581031431/vQ9Tr8rU_normal.jpg,False,5765
ChaaliiyKay,𝐂𝐇𝐀𝐑𝐋𝐄𝐒,𝐟𝐨𝐨𝐭𝐛𝐚𝐥𝐥 𝐥𝐨𝐯𝐞𝐫 • 𝐜𝐮𝐥𝐞𝐫 • 𝐥𝐢𝐨𝐧𝐞𝐥 𝐦𝐞𝐬𝐬𝐢,3737131698,44299,342710,https://pbs.twimg.com/profile_images/1608227348544888838/A-AXnfTX_normal.jpg,False,9007
michaelinioluwa,Oríadé,writer and marketer.,1462127064,9139,38292,https://pbs.twimg.com/profile_images/1807081669653925888/wLeYANv__normal.jpg,False,1689
BeckleyIfeoluwa,IFEOLUWA🤍🤍💞,"God👑bilingual 😌💞
Adding Value//Ambassador for Hervest
let's connect on LinkedIn 
https://t.co/Zl6AYRTvHd",715634292488011776,1704,137868,https://pbs.twimg.com/profile_images/1751212747734347776/nrLaziFm_normal.jpg,False,1400
Rukeiyahh,Rukeiyahh,"POETESS| PODCASTER| CHELSEA| OPTIMIST| QA ANALYST| SWEETHEART.
My first collection of poems is available for purchase on Amazon. 
Read here - https://t.co/NQsO5VEnyp",1076247906,4569,76036,https://pbs.twimg.com/profile_images/1807624798803243008/cC9WzJds_normal.jpg,False,3047
BlackGirlLagos,AYINKE Choco Chips 🍫🍭✨,A Child of God✨| Media Girl😊 | Melanin In Its Glory✨ 🍫| Perfume Lover✨ | Drip: @blackpoise_drip🌼 Media Executive @caspertainment,396747634,1258,14908,https://pbs.twimg.com/profile_images/1802276057728303104/fX_vd16i_normal.jpg,False,916
Lolade4PF,Lolade,,1151568581332742146,8942,35660,https://pbs.twimg.com/profile_images/1730134216237543424/YV8ofSYM_normal.jpg,False,1007
AfrokonnectNG,Afrokonnect,"Entertainment | Information | Promotion | #Trends | • Passion Konnecting Culture • More than a blog, We’re a Registered Media Brand | 📧 afrokonnect92@gmail.com",964576616725778435,15794,209679,https://pbs.twimg.com/profile_images/1086973302747336710/aUZeA2P-_normal.jpg,False,4579
TheAjibolaGrey,ODINAKA. El Toro.,📧ajibolagreybookings@gmail.com. Real Madrid. Afrobeats. PR.,551082634,97950,2575,https://pbs.twimg.com/profile_images/1813958227719032832/CHP-dMRg_normal.jpg,False,6565
FehintolaIyanuu,Fentyy💜💥,✨ I sell female thrift wears✨PSYCHOLOGIST😌 Baker 👩‍🍳 Thrift seller✨,1171711809511968769,3162,7213,https://pbs.twimg.com/profile_images/1761421385203642368/aPHLOa_a_normal.jpg,False,3096
_mowati,SEKEMI🍁,Pharmacist/Fashion illustrator/Fire tailor @mowati_ng,1135520419459534849,5694,83607,https://pbs.twimg.com/profile_images/1603603757375406082/FAQHKYxV_normal.jpg,False,4316
NisforNora,-,mostly pictures.,263100403,17731,10762,https://pbs.twimg.com/profile_images/1767709961172533248/thLExucO_normal.jpg,False,2900
Olakay_tech,Olakay_tech Gadgets,IPhone | Samsung | Speaker | Game | Headset | Laptops I Accessory | You can get all here . Swift Delivery 🚚,1537087867205439488,1329,4387,https://pbs.twimg.com/profile_images/1614547176687812609/KQ6clad8_normal.jpg,False,2198
Collins_Okpe,GYM IKE,FAKE LIFE + I LIFT WEIGHTS FOR A LIVING 🏋🏿‍♂️ #YNWA,191564682,5334,816,https://pbs.twimg.com/profile_images/1817936050741805057/mnKxO_VT_normal.jpg,False,3111
topazdecimal,Topaz,Alówólódù | Learner | Sojourner | Maker | Carajillo ❤️ | IG: vlackalbum,76269102,860,53887,https://pbs.twimg.com/profile_images/1816174571764027392/7nI55Rkc_normal.jpg,False,678
DiegoWhykay,JAGOO,The Trend Reader 😜 A Die Hard Chelsea since 2004 ❤️❤️,3347348608,1157,2715,https://pbs.twimg.com/profile_images/1596142646048735233/66RzytdB_normal.jpg,False,2346
Buddin_Rapunzel,A Budding Rapunzel🦋,An Ambivert And A Loc'd Head || Board games || Action Films || Escalators Make My Head Spin 🥺,1356579244625772546,5069,128939,https://pbs.twimg.com/profile_images/1725212143341981696/mfGGmhqp_normal.jpg,False,3559
__olanrewaju__,Akinyemi Olanrewaju.,Stay rare. ♟️,1061873805721788416,6805,49086,https://pbs.twimg.com/profile_images/1789188376232423424/6UA6EL7i_normal.jpg,False,4248
PJamadi,PJloaded,ipromote📺📻|social media Marketer|Web developer |chop life man 😋. contact:📧 Pjloaded@gmail.com,777471782995492864,12968,10326,https://pbs.twimg.com/profile_images/1693428160765845504/diRQv797_normal.jpg,False,10939
hackSultan,Name cannot be blank,,811086947003355136,251218,86286,https://pbs.twimg.com/profile_images/1451624172266868739/lpi5wPb4_normal.jpg,False,1052
bendadadotcom,Bendada.com,"Modern and trusted media publication in Africa. Focus: tech, startups and talent.",730795084053159937,6615,5120,https://pbs.twimg.com/profile_images/1609554706191245315/oHZgLlCW_normal.jpg,False,40
Idiege_Idiege,D' Real Estate PREACHER 🏕 Own the future cheap,"● LEAD R-E Consultant @HightidesRealty  ● Affordable Luxury, & Land banking Expert ● Let's democratise wealth  ● LAGOS | IBADAN | OGUN | ABUJA among others.",1174420089040490496,1143,6307,https://pbs.twimg.com/profile_images/1632280754532110336/8Be1gfJD_normal.jpg,False,2314
AgidaBenedicta,Benedicta Agida,"Dark girl ❣ Fashion student, Natural hair enthusiast ☺️☺️ IG: Benny_agida😍😍 https://t.co/U6CVK4rHOG",1152160778948087818,2361,19684,https://pbs.twimg.com/profile_images/1791588245429538816/VBGiVvqD_normal.jpg,False,2187
Yourdesigngurl,Christeeana 👑,Mwanè Benjamin | Product Design | Humanist | BSc Finance & Banking•,1731622393704001536,884,7856,https://pbs.twimg.com/profile_images/1817818567309488128/5BOcikFd_normal.jpg,False,851
shalombrain,is cooking #TUTS #UDC2024 #FusionTechFest24,Tech & Corporate Host during the day | Content & Product Designer by night,276149957,1674,14056,https://pbs.twimg.com/profile_images/1748474393968123904/dNvlq5w3_normal.jpg,False,1040
sommiegoodness,Sommie🦋(Not Somto),• Tech Enthusiast • Web Development Newbie👩‍💻• Nail tech💅 • Humor • I read books sometimes,1319031824274903042,2694,30723,https://pbs.twimg.com/profile_images/1576206090529914882/lPAkvW4i_normal.jpg,False,824
charles_dairo,Charles Dairo,"CEO @BeezopHQ. Founded @CKDIGITAL. Tweets about product, design, and building a company.",1959299185,13971,54567,https://pbs.twimg.com/profile_images/1770499418820640769/pMp1me5w_normal.jpg,False,140
_sisitola_,FirstLady👑,"Phenomenal ✨

Your superpower is CHOICE!",4829404001,209,1071,https://pbs.twimg.com/profile_images/1793054781692399616/Grk39LvG_normal.jpg,False,231
9jaStreetPharm,ADEYEMO Oluwaseyi,"Pharmacist.
Health Savvy Mom.
Mummy Jayden&Jason.
Mrs A!!!",869642054,469,4224,https://pbs.twimg.com/profile_images/1571926699129831424/v6shw7Lq_normal.jpg,False,575
ynnx___,Big girl || Crypto writer,"Expert for communication on digital interfaces - UX, content, and copywriting.",1253990820203712513,3358,24234,https://pbs.twimg.com/profile_images/1789729646554107904/fYrrQKM__normal.jpg,False,2035
IbrahimHorlanr1,Horlanrewaju❤,An introvert 🤘❤......I'm an over thinker 🙂… Biggest Fan of @temsbaby,1241839139210829824,3312,52867,https://pbs.twimg.com/profile_images/1726375879146639360/RdpGzXQF_normal.jpg,False,4257
Defiqueenn,Titi💕💕,I’m just a girl🧍🏼‍♀️,1564902646074458114,6291,22390,https://pbs.twimg.com/profile_images/1803725840317808640/g1_-CHQk_normal.jpg,False,4268
lydiacgeorge,Lydia (chiburuoma) George,"22y/o Head of socials @tryselar , Building @thesocialdive_ All round happy child and social nerd 😎",2935855971,566,561,https://pbs.twimg.com/profile_images/1762454850137133057/sSQcBMhx_normal.jpg,False,345
justdejiii,thick thigh lover,,1652962573040353281,4349,5752,https://pbs.twimg.com/profile_images/1808215735141031936/2P2sFEq0_normal.jpg,False,5736
