display_name,username,user_description,user_id,followers_count,favourites_count,avatar,is_verified,following_count
Abbye_edi__,Ediyie Of London 💙,"Rejection is our Ally, not our adversary./ Face card Advocate/ Music/ Football/Movie/Lifestyle/
DM for Promo.

ediyie4@gmail.com",1146773984417058816,16653,60835,https://pbs.twimg.com/profile_images/1807924067548209152/N2WY1Dh__normal.jpg,False,2330
IbrahimHorlanr1,Horlanrewaju❤,An introvert 🤘❤......I'm an over thinker 🙂… Biggest Fan of @temsbaby,1241839139210829824,3313,52878,https://pbs.twimg.com/profile_images/1726375879146639360/RdpGzXQF_normal.jpg,False,4257
olumidecapital,Olumide Adesina,Tweets for informational purposes only and not intended for investment advice,39975040,44068,50806,https://pbs.twimg.com/profile_images/1813867920763555840/HNfhO151_normal.jpg,False,286
uchiuchibeke,uchi uchibeke,"ODOGWU 🦍. founder and ceo @chimoney_io, payment infrastructure for the ambitious",1733367122,5518,5632,https://pbs.twimg.com/profile_images/1713223874077155328/e65Y-xsG_normal.jpg,False,1915
KingOpeOfAbj,King Ope of ABJ 🔥,A Broke Philanthropist | Agro Investor | Oraimo Ambassador | Crypto Investor | Real Estate | IG: KingOpeOfabj / Goodfoodinitiative,527918364,39714,40311,https://pbs.twimg.com/profile_images/1491826274830008325/6LyEEsrk_normal.jpg,False,13366
SexyDoyin1,Adedoyin🔥🧙‍♀️,Digital marketing|PM|Social media handler||PR|fashion👗lover of God|billionaire💵|Hodophile🍹| A @Manutd fan|🔴CR7 fan| WizkidFC🦅,1247806083042689026,11621,55870,https://pbs.twimg.com/profile_images/1672867685149884419/DzbwKk4h_normal.jpg,False,2026
Mkaksy,Dr.Kaktus,Hooman!  🩺👩🏽‍⚕️,217610449,1704,1289,https://pbs.twimg.com/profile_images/1785665064130777088/wBhZChZo_normal.jpg,False,1176
Disparue_,Julu🦋,Je vais étendre mon alie et je vais apprendre à voler❤️,2371518483,1423,110970,https://pbs.twimg.com/profile_images/1814986668702597121/Fo75UzBu_normal.jpg,False,632
Omabilibili,Shenkes 🧍‍♀️,Igbo babe. Connoisseur of fine people. Chop life advocate. Soft girl.,971408215102709760,2161,19622,https://pbs.twimg.com/profile_images/1796133284788711425/dB6-qyUB_normal.jpg,False,581
EResponseAfrica,Emergency Response Africa,"Providing fast, safe, and affordable emergency medical care across Africa beginning in Nigeria. #ERASavesLives #FirstAidTraining #EmergencyResponseServices",1092634682888466433,2237,1041,https://pbs.twimg.com/profile_images/1137735182444838912/p68xoObx_normal.jpg,False,138
thatafrikanboy,TRIBAL CHIEF 🦍,👑,1038149249991630848,6795,59614,https://pbs.twimg.com/profile_images/1812917082310225920/u5-xlV9G_normal.jpg,False,1851
olorunojoyin,Rukia Kuchiki 🩷🙂‍↔️,"I do not exist in this world to be liked, not by you or your kind.",992531090341617666,13327,112174,https://pbs.twimg.com/profile_images/1815473563685531648/nRm4oame_normal.jpg,False,9401
stmadss,bigyak?,#sogosian,853583745399521280,5664,387052,https://pbs.twimg.com/profile_images/1814384881914298368/N-ZbnsP8_normal.jpg,False,3801
ModeHimSef,ADE رضوان الله🩵🥰,"Mode Telecoms|| iBuy-iSwap-iSell-iRepair|| C22 Ogo-Oluwa Complex, Challenge Ibadan|| https://t.co/VHozcTJiDZ 🫡",242693912,21205,388964,https://pbs.twimg.com/profile_images/1750554715820064771/mSPuWs60_normal.jpg,False,9761
Dipolygabana,Guess who,"i love arts so much // Digital marketer, Digital Artist // DM FOR PROMOS  snap:thedipoly",1336705590,35065,137764,https://pbs.twimg.com/profile_images/1811155483820183553/XYtzDdZ5_normal.jpg,False,3550
MILAYOxxxx,MILAYOOO,| Registered Nurse | | Wig Stylist |,783623478134071296,5208,29245,https://pbs.twimg.com/profile_images/1750563809612189696/uVwP4pqB_normal.jpg,False,3760
paulgreene___,Paul Greene,"Never be the smartest person in the room. // Some dude at Anakle, Anakle Films & Inmee Studios",1118173212628668416,10404,30265,https://pbs.twimg.com/profile_images/1694674613974732800/dcYkfEwT_normal.jpg,False,9815
JoulesBella,Mimi,"Adiaha mma typist🤭. Spreading Ibibio/Annang language one lover at a time… Content Writer, language enthusiast, shoe lover with only two shoes to her name, …",939930325895057408,4465,70512,https://pbs.twimg.com/profile_images/1803187954224906240/Y-lewRVl_normal.jpg,False,3179
khaamee,Cami M.,Psychologist. Oenophile. Food. Soft Igbo woman. Don’t stain my white.,547795455,4284,3883,https://pbs.twimg.com/profile_images/1558796335951843328/91p1tRzj_normal.jpg,False,455
lanike_magic,Hire Olanike for Product Marketing,The colour in a world of greys. 🌸 /I am presently open to product marketing intern roles/ Current 💼: Social Media Management,1029818317970857985,1032,9921,https://pbs.twimg.com/profile_images/1803796409054851072/J-TMhuiW_normal.jpg,False,1041
Eva_Nneje,EVA SPORT BETS,"⚽SPORT BETTING IS NOT A GAMBLE ALL YOU NEED IS ACCURATE CORRECT SCORES ,FOR MORE ENQUIRIES TEXT ON WHATSAPP +2348035878571",1621208239298715652,5053,109799,https://pbs.twimg.com/profile_images/1767310476663205889/wzZqDyJF_normal.jpg,False,908
adeyybasqi,Adeoluwa Akintoba,Global Icon | Actor (Fola Jnr in #Sista) | International Icon| Voice-Over Artist 🎤| A&R - @recordsatk| The Next Big Thing🥇| IG:adeyybasqi,2305170916,3795,32178,https://pbs.twimg.com/profile_images/1811836799620190208/OBjqic9V_normal.jpg,False,1838
temitop_,Ms.Tems,Life’s Art—— Healing begins from introspection... Jacob Banks’ music is my soul food. https://t.co/64b3DxrluM,1013028682695311362,20788,24397,https://pbs.twimg.com/profile_images/1725534237841883136/R8XGdIn5_normal.jpg,False,996
TheAjibolaGrey,ODINAKA. El Toro.,📧ajibolagreybookings@gmail.com. Real Madrid. Afrobeats. PR.,551082634,97945,2575,https://pbs.twimg.com/profile_images/1813958227719032832/CHP-dMRg_normal.jpg,False,6565
a__vanita,Anita Vams,"Owner, Shopvams. Perfumery and Aromatherapy | Brand influencer | You can send a message on WhatsApp for more inquiries https://t.co/ZbM7AK5pXY",907351946734030849,109904,14631,https://pbs.twimg.com/profile_images/1502654714101571587/So7lXxIm_normal.jpg,False,9110
OyeT__,Oye,,288750215,2133,13829,https://pbs.twimg.com/profile_images/1796304846523334656/ZGHkfXir_normal.jpg,False,1947
meemah_maina,Black_Gem💎,|Passionate about Jesus❤️| Diamond wrapped in skin 💎😍|Melanie🖤🌻🌼|Student Industrial Chemist ⚗️ 🧪| Tailor ✂️ 👗,1233380689724178432,1769,14140,https://pbs.twimg.com/profile_images/1788255272223289344/GPQZP09m_normal.jpg,False,1706
oku_yungx,Oku,"🇳🇬🇬🇭Mechanical Engineer ⌚🔩|| Aviator✈️🛩 🚁⚙️🔧|| Auditor ♟||COREN, NSE,  PowerBiker 🏍 || FastCars 🏎|| Business🧰 || FC Barcelona",3257654416,133910,30170,https://pbs.twimg.com/profile_images/1611420322946813956/7OAREZRy_normal.jpg,False,28485
thekoyakunmi,Kunmi,In Christ |Process Automation for UX Optimization | Ops Mgr @nontech_it | Programs Manager @nocodesummit | #FearTheDeer🦌,1000774214494883846,791,3540,https://pbs.twimg.com/profile_images/1783946496213217280/ye4c666n_normal.jpg,False,641
PappyGrande_,Fabian,Igbo. Catholic. Gunner. Civil Engineer,320941534,1507,7887,https://pbs.twimg.com/profile_images/1608901933066031112/3ccAcGit_normal.jpg,False,1521
ollypopssss,cash🫧,"Law. Junior Analyst, Student Finance Club, UI. Founder & Creative director @glossio_llc.",1179052081149292549,2032,14855,https://pbs.twimg.com/profile_images/1752837021771448320/jrOk3sIG_normal.jpg,False,858
timiPR,big timz 🦅,part time genius,1522065210,45430,71633,https://pbs.twimg.com/profile_images/1614508253504749568/6rUENBAl_normal.jpg,False,6295
IamTheIroko,Raymond,"I am an Obidient, unapologetically Obidient. Peter Obi is a medium through which the ordinary Nigerian can have their voice heard.

I believe in a New Nigeria.",106239292,22405,8179,https://pbs.twimg.com/profile_images/1691666994737688576/r_MdAN6k_normal.jpg,False,5554
Dressme31,Dressmecollectibles,"My acct @toyagbos is on restriction, pls, follow here for now. For quality wears for both male and female, young and old, we've got you covered. 
 08081569309",964422632,1370,19911,https://pbs.twimg.com/profile_images/1523672896757018627/wY2-4eJ9_normal.jpg,False,1775
_MsLinda,Achalugo,"Compulsive Globetrotter | Developer Advocate @smallsteplabs | Advisor @DevNetwork_| I tweet about travel, public key cryptography and developer education.",2879187625,9450,21767,https://pbs.twimg.com/profile_images/1797896028399517696/VVfoLgMS_normal.jpg,False,782
NaijaTrend_1,Naija Trend,24/7 NEWS,1529790148157874177,1650,4755,https://pbs.twimg.com/profile_images/1783084618599530496/WihGOY8k_normal.jpg,False,0
ChimuanyaDike,AdaDike 💎💎||Your Opportunity Buddy,Personal Development||Tech||CustomerSupport💻 Building @MugenicStridehq.,517910734,2998,51737,https://pbs.twimg.com/profile_images/1808860348864417792/C2V1qXKs_normal.jpg,False,1025
mirab_clothiers,BolaTITO ✨,A child of God~Economist~Proud Tailor~Living Faith Church~I sell Hair-growth oil,1033429224974155777,6772,21384,https://pbs.twimg.com/profile_images/1749515710382899200/wi6hkj2H_normal.jpg,False,5362
ToyosiGodwin,Toyosi Godwin,Christian guy dedicated to living a life that can be imitated by his future kids. 📩 hellotoyosi@gmail.com for collabs. @thewritingcol. 2X Salesforce Certified.,805409991968624640,119052,20234,https://pbs.twimg.com/profile_images/1744056897374666752/x5RNADa5_normal.jpg,False,11625
TrendingEx,Trending Explained,Ever wondered why something was trending? || We post the original reason a word is Trending. || Updated every 3/4hrs || Since 09/23 || DM for Ads & Collabs📩,1397355214580092932,45718,114,https://pbs.twimg.com/profile_images/1760052475485200385/NklY9346_normal.jpg,False,0
MohammedMusa_,MM,I write about African economies and securities markets: https://t.co/UWQ1Cf9Uwm,230506438,737,9233,https://pbs.twimg.com/profile_images/1460788473678475264/IWxF1JBR_normal.jpg,False,519
veno_green,Veno,A young Nigerian trying to figure out Life.,1056931691057557504,252,5548,https://pbs.twimg.com/profile_images/1774858866133528576/KiCUoZud_normal.jpg,False,317
zayne_ovaa_,Big Zee ⚡️,"technical content creator 📝 | words, art, books girl | cat-mum | subscribe to my newsletter: zigzag zee, i send out cool stuff :) ⬇️",812714870139482113,4616,27409,https://pbs.twimg.com/profile_images/1494673081947803652/WtUn-0v__normal.jpg,False,2358
erhniee_ola,MOMO🌸🍫♥️,🥀💜,962028011636707329,997,13908,https://pbs.twimg.com/profile_images/1508770280138809344/WM4WA4qW_normal.jpg,False,953
sultanofAba,☬ 𝕾𝖚𝖑𝖙𝖎𝖇𝖆𝖇𝖆 is #OBIDIENT ☬⚓,⭐️ How we gon lose when we came with nothing. NOMAD #greatgambler  #Arsenal 4 life.  #business 👉🏿 @sultempiregrp,1130380579025743872,13585,99233,https://pbs.twimg.com/profile_images/1572313027269038080/IDzhn6-2_normal.jpg,False,1578
jessethecav3man,j/esse/,self learning artist. web3. doing za cool stuff @bybarterr ‘23 @elixir enjoyoor,2154281243,979,10208,https://pbs.twimg.com/profile_images/1805912531296264192/vsl8iV7X_normal.jpg,False,949
Premier_100,Premier💯,Digital Citizen • Techie • Thread • Ekiti • DM for Ads and Pr📥,840877730472329216,52403,342089,https://pbs.twimg.com/profile_images/1515188604586319872/I3ZEXivG_normal.jpg,False,10400
raji_timothy,Timmy of abeokuta,A social media manager and online community manager with over 5 years experience.,832387589906759681,1705,53113,https://pbs.twimg.com/profile_images/1724063694366162944/c-QMdtwd_normal.jpg,False,2402
hughlike5,•ℂ𝕠 𝟟,•Ads and PR,1594362954786525184,13888,219145,https://pbs.twimg.com/profile_images/1816771586545893376/5cZabyRV_normal.jpg,False,3979
thi0phene,Thi0 the word⌬,⚕️ | Video Editor | Reactive Systems Architect | Social Media Expert | Prompt Engineer,1347587150884311040,2481,219448,https://pbs.twimg.com/profile_images/1816875305484668928/4fBA9z-L_normal.jpg,False,2366
tife_stitches,Rokeebat♥️,BSc pharmacology || job hunting || I SELL PERFUME @scent_memories || part time Tailor || Volunteer || learner || I love my father|| PRAY❤️,1299988502684340229,3581,13481,https://pbs.twimg.com/profile_images/1807768313692360704/OotnUYM6_normal.jpg,False,3242
GeeKinqest__,Dami ❁💐.,Coolest Uncle❤️ Food ❤️ @EasyflowNG ❤️ @Manutd ❤️ @realmadrid ❤️ @taylorswift13 ❤️ @JColeNC ❤️ @davido ❤️ @Cristiano ❤️ Business promotions: kumoye01@gmail.com.,1410594932,11879,319759,https://pbs.twimg.com/profile_images/1667045743524298754/VGItjJW2_normal.jpg,False,9875
sawyerrmayowa,MR Sawyerr,"💙CFC💙,",382734577,6186,4528,https://pbs.twimg.com/profile_images/1705615183886872578/q_OKzUR8_normal.jpg,False,6695
nwazunkumacben,Macben 🇳🇬,"CRYPTO & DEFI EDUCATOR | AIRDROP
ALPHAS | NFT COLLECTOR |IRL ECONOMIST
| PRIVATE INVESTOR| X @DTCSIWEB3 | AMB",1712132103159123968,2400,15660,https://pbs.twimg.com/profile_images/1808068856448966657/6QT6srw1_normal.jpg,False,2282
ahdebee,chapo,we are not the same,1416321765857443841,25038,67399,https://pbs.twimg.com/profile_images/1652780566519988225/Cg2Dexdu_normal.jpg,False,6790
Hon_Danjo,Alaga!,"How can I lose, when I came here with nothing. 👑🔥Ina n jo, Ogiri o sa! 🔥Lord of Ibadan🤞#AspiringBillionaire #BuildingBusinesses 💣💣💣",725779844714369024,9347,18659,https://pbs.twimg.com/profile_images/1615410165829849090/u4TS2akQ_normal.jpg,False,6284
_chocomilo_,oyindunn.,"•|| iVolunteer @lagosfoodbank | Activist against GBV @warif_ng | SDG’sACT advocate (FUTA)||• …mini skirt connoisseur and yes, a Top Tier Human! ✨",1250031425233002496,1538,83314,https://pbs.twimg.com/profile_images/1743982041295704064/0m6Iks7x_normal.jpg,False,1045
ms___dale,𝔏𝔲𝔰𝔥 𝔱𝔥𝔢 𝔭𝔢𝔯𝔣𝔲𝔪𝔢 𝔭𝔩𝔲𝔤🫧,𝐌𝐨𝐦🤱🏽|| 𝐌𝐫𝐬 𝐇𝐞𝐧𝐝𝐬 ♥️|| 𝐂𝐨𝐧𝐭𝐞𝐧𝐭 𝐂𝐫𝐞𝐚𝐭𝐨𝐫 || 𝐏𝐫𝐨𝐝𝐮𝐜𝐞𝐫(𝓕𝓲𝓵𝓶/𝓣𝓥)|| 𝐏𝐞𝐫𝐟𝐮𝐦𝐞 𝐒𝐞𝐥𝐥𝐞𝐫,332769262,35154,42704,https://pbs.twimg.com/profile_images/1662195131376627714/j0floWz-_normal.jpg,False,12727
cryptowizzejrd,WIZZ🥷(beware scammers),die hard fan of @TOPMOONGANG I like him because he always do give away,1254379279783284737,1799,28007,https://pbs.twimg.com/profile_images/1813546960395157504/_gRAe1MQ_normal.jpg,False,32
Rukeiyahh,Rukeiyahh,"POETESS| PODCASTER| CHELSEA| OPTIMIST| QA ANALYST| SWEETHEART.
My first collection of poems is available for purchase on Amazon. 
Read here - https://t.co/NQsO5VEnyp",1076247906,4570,76036,https://pbs.twimg.com/profile_images/1807624798803243008/cC9WzJds_normal.jpg,False,3047
BusInsiderSSA,Business Insider Africa,"The leading pan-African innovative business news provider.
For Ads/enquiries, email📩 businessinsider@pulse.ng. 
Visit our homepage to read Top Stories 👇",897844583618547712,28166,1154,https://pbs.twimg.com/profile_images/1612338965431869440/6SK0Fnwp_normal.jpg,False,107
davviissyy,Davisy,Master of Things | Digital Marketer | Nasty C 🐐 | Music | Football | MUFC ❤️,1435719930377351175,1742,32103,https://pbs.twimg.com/profile_images/1749294154989948928/PvzWW6NV_normal.jpg,False,1166
YourCosmetist,Funmi Ojo,Cosmetic Formulator. Master Chandler. Science of Cosmetics. Pharmacist. ScienceComms. Books are my true friends. @topicalsbyfunmi for science backed skincare. ✨,711584067,2513,22103,https://pbs.twimg.com/profile_images/1809605205874352128/5B_lZUXF_normal.jpg,False,1972
Annaswthrt,CHIMAMAKA BENARDINE ANNABELLE 🥰🥰 || VA,6ft 🤎/ AS 🤎/ Single🤎/ Catholic🤎/ Virtual Assistant/ Data Entry Specialist / 📩; nnachoannabelle@gmail.com,3014751633,1662,176250,https://pbs.twimg.com/profile_images/1775261625639129088/cmkh5_58_normal.jpg,False,1581
AngryEda,Edalock💎,"Arbitrageur | Private Figure in Public Relations | Death Metalhead🎸

Open to investment suggestions here, @edalock is down.",1484983735346991105,16738,613,https://pbs.twimg.com/profile_images/1583754284323278849/6j4pvofQ_normal.jpg,False,664
gbana_producer,Orilomo Fdrlmdmx,Music Producer 🔥 Audio engineer 🔥 🎛🎙🎹🎧🎷🎻🪘🎤🎺,1639584071775813633,671,7820,https://pbs.twimg.com/profile_images/1798257207420575744/bdAbUnfe_normal.jpg,False,480
MuyoSan,Múyìwá Mátùlúkò,"I help online business owners maximise profits, by attracting high-intent customers on autopilot. Grew @TechpointAfrica to 6 figures with the power of email",58315523,6392,4027,https://pbs.twimg.com/profile_images/1677068067170287617/MXt7EF5l_normal.jpg,False,573
jadeyosola,I am the City of God😌✨,God❤ ~ Marketing communications ~ Fintech💸 ~  Growth and deep thinking ✨,976430593864060928,1423,65538,https://pbs.twimg.com/profile_images/1750708376290353153/38zQwBXR_normal.jpg,False,977
macharlezz,Sena,Fashion illustrator/Gamer🎮/Music addict/subtle Otaku.,1743082616402628608,419,9113,https://pbs.twimg.com/profile_images/1787144458036813824/A11wUBPQ_normal.jpg,False,290
doyinsola_toye,Doyinsola TOYE,"I will set your cold prayer altars on fire 🔥 || I will teach you how to make, manage and multiply money to attain financial freedom. Building @FinGrip",955695544474722304,48948,48713,https://pbs.twimg.com/profile_images/1683599522428059648/tFvHV6ri_normal.jpg,False,1124
FehintolaIyanuu,Fentyy💜💥,✨ I sell female thrift wears✨PSYCHOLOGIST😌 Baker 👩‍🍳 Thrift seller✨,1171711809511968769,3157,7213,https://pbs.twimg.com/profile_images/1761421385203642368/aPHLOa_a_normal.jpg,False,3096
Saadabidemi,Justsophie_🌹❤️,I sew 🧵🪡❤✨ Wizkid fc❤🦅 MAN U❤️,1491440212173594625,13283,369843,https://pbs.twimg.com/profile_images/1727400054795722752/oxln9EcS_normal.jpg,False,7638
zaenabu_abu,DADE ❤️,what’s there to know?,1106891224332546048,2501,10573,https://pbs.twimg.com/profile_images/1795829168812224512/HdcFi79d_normal.jpg,False,2521
Nimmie30888158,IDERAOLUWANIMI,Fashion model  Pharmacologist 🦋.               Fav @Wizkidayo                             John 4 vs 38,1481506744484388868,1176,2520,https://pbs.twimg.com/profile_images/1733885803732914176/tCVkLYA3_normal.jpg,False,1434
lushotz,Lushotz,Influencer 🌎,1629972919911628801,5247,14526,https://pbs.twimg.com/profile_images/1772569255382220801/ukYhihrr_normal.jpg,False,3510
Jenae_Rex,Love of your life finally,Do what makes you happy baby cos Y.O.L.O✌🏽❤️,1089262137921417217,4772,56945,https://pbs.twimg.com/profile_images/1709908421628002304/osopdkeI_normal.jpg,False,3536
incredibleDanix,Dani-x 👁️,Songwriter . Artiste . Content creator . MUFC . Dm for Ads & Promos .,2902853849,50794,136938,https://pbs.twimg.com/profile_images/1649689378027872256/dVCvnkUF_normal.jpg,False,1484
rueuxdesign,"Rue, Product designer","Designer @shaareHQ
Open to work — idanemer@gmail.com
Product designer|UX Designer|Content creator",1216625300827770880,5144,29955,https://pbs.twimg.com/profile_images/1749425757644849152/DK9lTBU4_normal.jpg,False,330
adesinafaru,d3bayo 🇨🇮,@olamide|| Law student|| @manutd,1272919716823269381,602,121609,https://pbs.twimg.com/profile_images/1766764267947098112/NbSAj4Sm_normal.jpg,False,473
getpocketapp,PocketApp,"Make Money Moves ⚡ Send, Receive and Manage money with ease. | GET THE APP ⬇️",1100220991907811329,38438,1589,https://pbs.twimg.com/profile_images/1743624423985258496/90fVL4Kk_normal.jpg,False,17
AlambaJugu,Don Jaytrix,"I live to support Arsenal
Veni 
 Vidi 
 Vici
https://t.co/WdgLYn0qIO DM 4 ads",715732415,16214,212170,https://pbs.twimg.com/profile_images/1788234652156624896/fmI3VnKc_normal.jpg,False,4482
tbshwal,BA$Hir GoldenBoy. 🐉,I’m the main character.,1546197170692542464,1406,11563,https://pbs.twimg.com/profile_images/1776578282969833472/WdVaMBuI_normal.jpg,False,1112
Uyiosa_o,Su Fuego,A real lover but retired||Data scientist,382674845,1188,53199,https://pbs.twimg.com/profile_images/1817199374486720512/F3I8cOjS_normal.jpg,False,947
tosyn__,:La belle:,• Kuroko’s side piece • I crochet • Med student • feminist,1207559477244895232,11626,26436,https://pbs.twimg.com/profile_images/1413878511673257988/8Rl8Vmvv_normal.jpg,False,1864
annisblooming,Alien Superstar,Capable of action but prone to inertia,1635076284,717,27529,https://pbs.twimg.com/profile_images/1803563923712430080/4OUt-ENA_normal.jpg,False,375
ThatPHCBoy,ThatPortharcourtBoy aka Sugar Cane Umu Nwa,"At the intersection of Product, Marketing and Digital Customer Experience | Enjoyment Minister 🥂 | I will be humble about everything except my cooking",190408387,9777,6645,https://pbs.twimg.com/profile_images/1805676355876433920/C_NT9DWx_normal.jpg,False,774
wholelifeismeh,Outlaw.,You will find out when you get here.,1852654297,2281,23668,https://pbs.twimg.com/profile_images/1514636609160941574/seGSK4Pr_normal.jpg,False,335
damieikeji,Damie Continental ✨,"To Live, to Love, to Learn, to Leave a legacy. 🤍 Mom| Creative Director: @mamaetoalasooke | Digital Marketer| Creative Writer | Social Worker",950762129581334528,13457,211162,https://pbs.twimg.com/profile_images/1741060681930027008/4xTOTr1l_normal.jpg,False,6166
auntypelz,Sekani 🌸,lighting fires in people 🔥||mafejopami 👍|| fireboy & eazi 🤎 ||,760104144,1428,1706,https://pbs.twimg.com/profile_images/1726315770794180608/C75vo6ug_normal.jpg,False,941
Bams_Jnr,Big Deacon ⛪️,Not an actual Deacon yet|DM open for promotions|24-08-21❤️🕊 |📧- Teebamiteko@gmail.com,1022207647095947265,76648,131984,https://pbs.twimg.com/profile_images/1639245905822900225/FcwFUOUw_normal.jpg,False,16336
iKAY_0,iKAY ✨,Tech,229402840,2452,8541,https://pbs.twimg.com/profile_images/1810020324618207232/gdSLFPeH_normal.jpg,False,879
DenaroFreeBets,D E N A R O,denarofreebets@gmail.com || TELEGRAM 👉🏽 https://t.co/tycNEo1cbj,951220336288260097,81609,17392,https://pbs.twimg.com/profile_images/1801154332261322752/yKXuVxHS_normal.jpg,False,275
Matthew_Nsikan,Matthew Nsikan,Street Naming Project Manager at Abuja Municipal Area Council (AMAC) || proudly Manchester United fan||,2767115355,2182,1813,https://pbs.twimg.com/profile_images/1485138552203718658/1121gMRF_normal.jpg,False,1156
khanofkhans11_,KHAN'✨,•The Mind Is a Multiplier. • In Three Words I Can Sum Up Everything I’ve Learned About Life: It Goes On.,2624215864,50624,285274,https://pbs.twimg.com/profile_images/1766508260398391296/9R3iGaB9_normal.jpg,False,6135
Mrbankstips,MrBanks💰,Crypto + Betting Pro | SCALP TRADER||STAKE|| BETTING EXPERT/ CRYPTO COACH📩➡️Mrbankstips@gmail.com▪️#BETRESPONSIBLY 🔞 JOIN ➡️ https://t.co/XQ4j7KQB4M,1921427474,1261611,68777,https://pbs.twimg.com/profile_images/1549029959531896835/1jp0vm0l_normal.jpg,False,3314
