display_name,username,user_description,user_id,followers_count,favourites_count,avatar,is_verified,following_count
anike_akoriola,🥰 ÀNÍKÉ of ÌBÀDÀN 💕,Allah 1st||Family||Humanity||Rotaract||Craving Ease||MUFC❤️ Business @lades_deli @1704essentials,2163135171,11690,39396,https://pbs.twimg.com/profile_images/1774562506444247040/feXbFt_j_normal.jpg,False,8785
DrAlemz,Dr. Alemz📸🇨🇦,"Portraits • Events Photographer • Purity Advocate • Serving @PowerPointtribe. If you bring love my way, I fit slap you. 🤲  Meanwhile, Jesus loves you. ❤️",1462099212515037186,7478,31779,https://pbs.twimg.com/profile_images/1783501455648808961/HovLYAWH_normal.jpg,False,3207
jb_favour,⁷𝗧𝗵𝗲𝗚𝗵𝗼𝘀𝘁𝘄𝗿𝗶𝘁𝗲𝗿 𝗝𝗕,"Ghostwriter & Content Writer | Grant Writer for NonProfits scaling to $1M+ in Fundraising | Asana & Grant Manager 
| Founder: @faves_pen , @RuovaConsulting",1098271769226563584,1129,10361,https://pbs.twimg.com/profile_images/1797940170043334656/VMoybSZn_normal.jpg,False,883
Omojuwa,JJ. Omojuwa,Board @HFXForum,115628224,1222964,20655,https://pbs.twimg.com/profile_images/1516003951224762376/2QgGKuKT_normal.jpg,False,4974
Thecreativemena,Orezi Mena,God. Blood. Sweat & Pixels,411646151,12731,36707,https://pbs.twimg.com/profile_images/1748043121991057408/mpKu-AH1_normal.jpg,False,5566
BukolaAladesulu,Abọ́lájókòó,"Sociopreneur. Bridging the Youth-Skill-Opportunity gap in Africa. Building @upthrive_ng and @teenovation1. We are light, we won’t fade into darkness.",1214605449728843780,1917,17849,https://pbs.twimg.com/profile_images/1761077336298909696/lgD2UwIR_normal.jpg,False,705
fisayoade_,Fifss✨- A CBAP | Career Coach 🌍,4 Global Impact 🌎 | Isaiah 49:16 ✨Lead Consultant & Coach @rayneconsults • Curator: @thebainfluencer🌱|Comms Lead @iibanigeria | 📩fisayoadeyemii@gmail.com 🔗,466656280,29670,22050,https://pbs.twimg.com/profile_images/1767193782917742592/w3XWFcYj_normal.jpg,False,1480
mzshakiraw,Omobolanle,,3108236619,1992,372517,https://pbs.twimg.com/profile_images/1617568867521380358/fuf2SaWM_normal.jpg,False,1383
Rihanatsona,RIHANAT IS A LASHTECH🫶🏾,5’4|HOPELESS ROMANTIC ♑️|ISLAM🫶🏾|FEMINIST| I DO MISANDRY |MAIN CHARACTER|SELECTIVELY AVAILABLE|Advocate for CHILD PROTECTION 🫶🏾|🦄Nicki FOLLOWS| #PBD VENDOR,1314709975906873345,5905,470905,https://pbs.twimg.com/profile_images/1810013469581742081/yHDdbLPp_normal.jpg,False,1280
HuntellaDotNet,Laptops | MacBook | HP | DELL,the most trusted online gadget store established 2010 100000 satisfied customers cant be wrong. in doubt? fraction of sales data in public domain via https://t.co/wZrOGd44kI,94210183,91733,102961,https://pbs.twimg.com/profile_images/1799644756936663040/RgnTAZiM_normal.jpg,False,1
Austeiin,Augustine 🧅,🫣BU: @iAusteins,2426316045,7518,223382,https://pbs.twimg.com/profile_images/1815027327983665152/6HEKxLRe_normal.jpg,False,5205
__khalid101,kHALID 🪐,NaCl{ed}. NSNV,4882730440,7732,34231,https://pbs.twimg.com/profile_images/1799505444496404480/vmN1kLTF_normal.jpg,False,5791
sylph_lola,ugly duckling 🦆,a concept.,1015617840446140416,7508,154178,https://pbs.twimg.com/profile_images/1802065400609263616/mLdRABGP_normal.jpg,False,4847
AramideOyekunle,Jobs with Aramide,Welcome to my Page. I tweet/RT Verified job vacancies. #Jobs #FullTime #Remote #HybridJob #Ad #JobPost • DM or: jobswitharamide@gmail.com /WhatsApp: 09052335205,869530262161567744,119054,531,https://pbs.twimg.com/profile_images/1674841291908169728/gtKEIq6V_normal.jpg,False,28
Buike_042,𝕀𝕘𝕓𝕠 𝕄𝕒𝕟💎,Jesus Boy | Manchester United fan | Jeremiah 1:5📿✝️,1072921910655246336,2419,494224,https://pbs.twimg.com/profile_images/1698441835406843904/8a3KyymE_normal.jpg,False,2250
nma_black,🦋 Chef Nma 🧑🏿‍🍳🦋,Certified Chef 🧑🏿‍🍳 | Food content creator @nmasflavour | Your weekend food plug | To order - https://t.co/fkOKaLWavD,1213072998174904321,5566,74889,https://pbs.twimg.com/profile_images/1809599183763963904/vxIosRN3_normal.jpg,False,3936
Premier_100,Premier💯,Digital Citizen • Techie • Thread • Ekiti • DM for Ads and Pr📥,840877730472329216,52417,342122,https://pbs.twimg.com/profile_images/1515188604586319872/I3ZEXivG_normal.jpg,False,10401
didi_stories_,디디 이야기 💜⁷,"I'm either making, watching or talking about a film.

inthisbangtanseoyendansh*t4l

Creator: #MomentsSeries 

Screenwriter|Director|Producer

Founder @nollydata",1227516763,4483,11160,https://pbs.twimg.com/profile_images/1536166082121170946/VV6W5iKp_normal.jpg,False,589
therawdeeya,"Raw, Not Rizzla 💅🫥",Capital G💕 | Wicked Yoruba Woman | Lawyer | Anti-Nysc 👍,943609416485687297,46283,196853,https://pbs.twimg.com/profile_images/1741126478484393984/BP8FdhOK_normal.jpg,False,12741
feyinrd,feyfae💕,Sealed in Christ • LLB(in view)• Gift curator• Founder: @lavishandsquish,1307561222188027907,2231,8830,https://pbs.twimg.com/profile_images/1737504999595249664/jgtmE_Jk_normal.jpg,False,448
TrendingEx,Trending Explained,Ever wondered why something was trending? || We post the original reason a word is Trending. || Updated every 3/4hrs || Since 09/23 || DM for Ads & Collabs📩,1397355214580092932,45777,114,https://pbs.twimg.com/profile_images/1760052475485200385/NklY9346_normal.jpg,False,0
ibn_wittig,Wittig Lyon,IlorinDataCom @IlDataCommunity •  President Kwara state Logistics. • Founder @Learnwithwida • WiLogistics,755032619671322624,6415,27902,https://pbs.twimg.com/profile_images/1802608889201885184/pqAJQ46y_normal.jpg,False,1084
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10094,12277,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
AkhankiMassef,Lady Promise of the house of Ogodogu,FEMINIST AS FUCK|Lash Tech| Dominant| Beta reader|Ghost writer. I love good looking people😘 | TOP RATED FREELANCER @upwork🧘‍♀️,1513507172134567936,1446,17946,https://pbs.twimg.com/profile_images/1811892848817586176/rulhZGWS_normal.jpg,False,1194
whatsappblog9ja,WHATSAPPBLOG9JA↙️,"Entertainment 🤣 Celebrity gist, gossip 🤗😊, football ⚽news🌐and brand promotion. Follow up💙❤️
Get to know more on Whatsapp & Insta https://t.co/VAWFZ6ebRY",1380788055544631297,30998,72556,https://pbs.twimg.com/profile_images/1554390469764866048/5jc7dkTu_normal.jpg,False,5
JhosuaA_,Arokoyo,Tech and Finance,977341322091778048,3657,108119,https://pbs.twimg.com/profile_images/1800614717972455424/5UkCVUJ4_normal.jpg,False,2723
Abbye_edi__,Ediyie Of London 💙,"Rejection is our Ally, not our adversary./ Face card Advocate/ Music/ Football/Movie/Lifestyle/
DM for Promo.

ediyie4@gmail.com",1146773984417058816,16659,60836,https://pbs.twimg.com/profile_images/1807924067548209152/N2WY1Dh__normal.jpg,False,2330
ekohotblog,EkoHotBlog,"Eko Hot Blog is a news site that feeds the public with news reports of national and international significance. https://t.co/uZCADHdlR6

https://t.co/uoxuskEPAI",1090188335665111040,2096,2812,https://pbs.twimg.com/profile_images/1339968991348092929/gZ-wX2o6_normal.jpg,False,2170
RofiatAdesina,Huntress Personal Shopper🛒🛍️,🏬SEEK AND YOU SHALL FIND STORE🏬 Professional Nurse🫧 Skilled writer🫧 Creative Designer 🫧 Personal Shopper🫧Fashion Stylist🫧 Contact 👇🏾,1072184395979767808,2299,35490,https://pbs.twimg.com/profile_images/1805949108072419328/mg4KmyJo_normal.jpg,False,1497
Boa_gadgets1,BOA • Gadget Plug 🤳,100+ customers. On a mission to 1k+ customers. Gadget vendor. Student of UNILAG.,1558939038765178880,133,5818,https://pbs.twimg.com/profile_images/1618625556102217728/52BMv8B8_normal.jpg,False,162
kagetheactor,Raymond Umenze - Denrele Netflix,"An Actor That Likes To Party.
Denrele in @naijaonnetflix Far From Home. Kofo in @africamagictv Brethren. Instagram - @kagetheactor. 
Events - @safespaceparty.",239049566,10191,1536,https://pbs.twimg.com/profile_images/1755546994565578754/5SctkG9y_normal.jpg,False,69
fkoutsourcing,Fort Knox Outsourcing,"Our Services include Recruitment, Outsourcing, Background Checks, Training, E-learning, Assessment testing, Payroll Management, and Performance Appraisal.",1166269340938887169,380,768,https://pbs.twimg.com/profile_images/1166612896706695168/WBQAjEPe_normal.png,False,503
lekkisolarcoltd,Lekki Solar Company LTD,"Bringing sustainable power to Nigeria and beyond! 🌞🌍 Specializing in the importation, sales, marketing, and installation of cutting-edge solar energy products",1640314718718967814,696,470,https://pbs.twimg.com/profile_images/1640318319227023361/8svHAacy_normal.jpg,False,514
TheAblebaee_,D_Laureate,"PharmD//Lifestyle,health,fashion creator/perfumes/FEMINIST / https://t.co/oP9nMEvU7z God is intentional with me🥰",1202493049336713216,75777,162425,https://pbs.twimg.com/profile_images/1817321966988124160/cObHmMhK_normal.jpg,False,5526
olumidecapital,Olumide Adesina,Tweets for informational purposes only and not intended for investment advice,39975040,44067,50807,https://pbs.twimg.com/profile_images/1813867920763555840/HNfhO151_normal.jpg,False,286
toyor_pr,Toyor,𝙁𝙤𝙤𝙙 • 𝙁𝙤𝙤𝙩𝙗𝙖𝙡𝙡,940172573131853824,59068,159715,https://pbs.twimg.com/profile_images/1572385669732786177/mwfLreQ4_normal.jpg,False,10436
tryselar,Selar,"Selar is an ecommerce tool creatives & entrepreneurs use to sell their content, products & services across borders without any hassle. Join our 1m+ users👇🏾",777863593295511552,13318,1396,https://pbs.twimg.com/profile_images/786202664103243776/FW1-KkXZ_normal.jpg,False,247
madderssisovo,trafalgar⚖️,⛽🚨er,1333163016649584648,1497,31898,https://pbs.twimg.com/profile_images/1778462481574236160/RLgYJ_zv_normal.jpg,False,1258
SemudaraAbayomi,"Bayomi, Tech & Startup Guy","Welcome, I share my opinion on Tech, Politics & News. Tech and Startup Guy.",1870845991,8460,157609,https://pbs.twimg.com/profile_images/1785544779738058752/JttplSER_normal.jpg,False,1467
justinessien,El Jefe,"Proverbs 27:22. ManUtd ⚽️ Lakers 🏀 NE Patriots 🏈 | Adidas | Ex Agege Bread, Now Slice | Roman Catholic | Mamba Forever",80349795,3646,7288,https://pbs.twimg.com/profile_images/1756656227667300352/idO8Ikay_normal.jpg,False,1257
whereisrynn,Ryan ✝,just livin • ☯️,1477260125920370689,10115,350657,https://pbs.twimg.com/profile_images/1804225281323839488/yBVRX8y9_normal.jpg,False,2434
SexyDoyin1,Adedoyin🔥🧙‍♀️,Digital marketing|PM|Social media handler||PR|fashion👗lover of God|billionaire💵|Hodophile🍹| A @Manutd fan|🔴CR7 fan| WizkidFC🦅,1247806083042689026,11625,55872,https://pbs.twimg.com/profile_images/1672867685149884419/DzbwKk4h_normal.jpg,False,2028
GeeKinqest__,Dami ❁💐.,Coolest Uncle❤️ Food ❤️ @EasyflowNG ❤️ @Manutd ❤️ @realmadrid ❤️ @taylorswift13 ❤️ @JColeNC ❤️ @davido ❤️ @Cristiano ❤️ Business promotions: kumoye01@gmail.com.,1410594932,11882,319797,https://pbs.twimg.com/profile_images/1667045743524298754/VGItjJW2_normal.jpg,False,9874
Nsukka_okpa,Oyiga Micheal,Problem Solver! Research Guide! SPSS Analyst! Digital Marketer! Political Geographer! Arsenal forever!StoryTeller! @sustainobles for the rural child,1017594419346903040,55453,98373,https://pbs.twimg.com/profile_images/1640084903306973190/tZHEfJfw_normal.jpg,False,15556
Daviowhite,Your Designer,Design @manafa_co — prev @tweeq ✨| Grab my UIUX & Brand identity course with link below,2524204959,96242,63438,https://pbs.twimg.com/profile_images/1709656694840569856/b9GkXW1-_normal.jpg,False,6756
Mkaksy,Dr.Kaktus,Hooman!  🩺👩🏽‍⚕️,217610449,1704,1289,https://pbs.twimg.com/profile_images/1785665064130777088/wBhZChZo_normal.jpg,False,1176
Tsavsar_,Shater Tsavsar ❏,Designer @iRechargeNG || Designing @hackmamba || Knicks & Arsenal Stan || @CCI_Abuja || 21,929826989451698177,4133,46493,https://pbs.twimg.com/profile_images/1774344045432643585/U6vM79Nu_normal.jpg,False,955
BabyWhale___,Unwanabasi ✨,,883083545207590918,16641,182918,https://pbs.twimg.com/profile_images/1747790354382749696/hvTPS4_D_normal.jpg,False,6903
Amor__temi,𝐌𝐬.𝐓𝐞𝐦𝐢,"𝐆𝐨𝐝'𝐬 𝐋𝐨𝐯𝐞💕| 🎓🧑‍🎓| 𝐖𝐫𝐢𝐭𝐞𝐫 | 𝐌𝐮𝐬𝐢𝐜|
                      @𝐂𝐡𝐞𝐥𝐬𝐞𝐚𝐅𝐂",802765283974873088,5926,280252,https://pbs.twimg.com/profile_images/1809255794791059457/rfKBsovW_normal.jpg,False,3022
adesolaaaaa,Adésọ́lá. 🇵🇸🇨🇩,👩🏽‍⚖️ student | Anxious menace 🪄 | Literay girlie (📚🖋) | Feminist 💜 | 21. 🌺 | desolaojifinni@gmail.com 📧,1197038601139314688,9122,180007,https://pbs.twimg.com/profile_images/1817571139092180992/8Pczh3M1_normal.jpg,False,7852
PappyGrande_,Fabian,Igbo. Catholic. Gunner. Civil Engineer,320941534,1508,7887,https://pbs.twimg.com/profile_images/1608901933066031112/3ccAcGit_normal.jpg,False,1521
OyeT__,Oye,,288750215,2134,13829,https://pbs.twimg.com/profile_images/1796304846523334656/ZGHkfXir_normal.jpg,False,1947
peter_kinte,Omo ope - standfit 🕴️,//It’s hot outside//,274689622,310,15800,https://pbs.twimg.com/profile_images/1811694369700757504/IFZQQBY__normal.jpg,False,348
kingwhsam,Whsam,Founder/CEO @axiaafrica @dash_talents Co-Founder @vendsrr Tech| Startup| helping billons of Africans into tech!,1358462133697212427,18222,13814,https://pbs.twimg.com/profile_images/1748376295656833024/ezTcHkRI_normal.jpg,False,841
___Khadijah___,👩‍🍳🔬🥼💙خديجة,"BMLS, AMLSN 🔬🥼||MUSLIMAH || WIFE 💍||OWNER, DIJAHCAKESANDDISHES",1499275747680260102,1768,14730,https://pbs.twimg.com/profile_images/1788019713651384320/2Ns3eymh_normal.jpg,False,879
NajeebAbdool,Az_najeeeb 🔌,WoW ⚜️|| LL.B in View || A.B.U Zr || SMB Designs || Shoe-plug👞🔌 || Fx Enthusiast 📈 || WhatsApp/Call 09034196750,2731271813,3592,93217,https://pbs.twimg.com/profile_images/1635237017842851840/SpAevgvY_normal.jpg,False,3378
MyCinfores,Cinfores Limited,Our vision is to be the leading global brand for innovative digital solutions & delivering same for client efficiency.,588963548,732,1433,https://pbs.twimg.com/profile_images/1671781005449994241/74-FFF5e_normal.jpg,False,46
aj_werey,AJ,I’m anything but predictable😎 follow on IG @aj_werey,1060790358655860736,852,10529,https://pbs.twimg.com/profile_images/1652002491528097796/04ni7tGE_normal.jpg,False,664
Iamheddie,Heddie,Humor  || Events Host || Crypto  || Media || Tech,1171339743562539008,11816,137875,https://pbs.twimg.com/profile_images/1555909684497891328/wrcSBs8i_normal.jpg,False,8978
Romeoisred,Eddy,Patent agent @ https://t.co/urCIEJcNYz #CIS states & #EAPO. Contentwriter @ https://t.co/PvTqHqTQdo. Storyteller. #Scorpio I love #Manutd. #PROUDLYEDO,1228548490571264000,2425,9681,https://pbs.twimg.com/profile_images/1733590870971092992/g-V-J5k7_normal.jpg,False,2446
thekoyakunmi,Kunmi,In Christ |Process Automation for UX Optimization | Ops Mgr @nontech_it | Programs Manager @nocodesummit | #FearTheDeer🦌,1000774214494883846,790,3540,https://pbs.twimg.com/profile_images/1783946496213217280/ye4c666n_normal.jpg,False,641
AbigailIyowuna,IBINABO - To Come With Good,Designing a life I don’t need to escape from by simply responding to Jesus✨,820311914299424769,756,20134,https://pbs.twimg.com/profile_images/1500134593562918914/IJP0siZS_normal.jpg,False,459
ChaaliiyKay,𝐂𝐇𝐀𝐑𝐋𝐄𝐒,𝐟𝐨𝐨𝐭𝐛𝐚𝐥𝐥 𝐥𝐨𝐯𝐞𝐫 • 𝐜𝐮𝐥𝐞𝐫 • 𝐥𝐢𝐨𝐧𝐞𝐥 𝐦𝐞𝐬𝐬𝐢,3737131698,44292,342720,https://pbs.twimg.com/profile_images/1608227348544888838/A-AXnfTX_normal.jpg,False,9006
michaelinioluwa,Oríadé,writer and marketer.,1462127064,9140,38292,https://pbs.twimg.com/profile_images/1807081669653925888/wLeYANv__normal.jpg,False,1689
Lolade4PF,Lolade,,1151568581332742146,8938,35668,https://pbs.twimg.com/profile_images/1730134216237543424/YV8ofSYM_normal.jpg,False,1007
iam_jerrymoses,The Liquid Metal Himself,Space bound |Photographer 📸|,1143980937740476416,5938,97817,https://pbs.twimg.com/profile_images/1320118713581031431/vQ9Tr8rU_normal.jpg,False,5768
AfrokonnectNG,Afrokonnect,"Entertainment | Information | Promotion | #Trends | • Passion Konnecting Culture • More than a blog, We’re a Registered Media Brand | 📧 afrokonnect92@gmail.com",964576616725778435,15802,209678,https://pbs.twimg.com/profile_images/1086973302747336710/aUZeA2P-_normal.jpg,False,4579
MohammedMusa_,MM,I write about African economies and securities markets: https://t.co/UWQ1Cf9Uwm,230506438,737,9233,https://pbs.twimg.com/profile_images/1460788473678475264/IWxF1JBR_normal.jpg,False,519
lollypeezle,Lola Okunrin,●ESV ●Realist ●YNWA,720110442,117146,83737,https://pbs.twimg.com/profile_images/1368581746825060352/kYpXGd1n_normal.jpg,False,10392
JeSuisChiby,Chibuzor Iwobi,Founder - @TheChibyVerse 🥂 | Community Manager - Nigerian Breweries 🍻,488707043,8184,121763,https://pbs.twimg.com/profile_images/1781304209922510848/vw_yREdT_normal.jpg,False,2001
BlackGirlLagos,AYINKE Choco Chips 🍫🍭✨,A Child of God✨| Media Girl😊 | Melanin In Its Glory✨ 🍫| Perfume Lover✨ | Drip: @blackpoise_drip🌼 Media Executive @caspertainment,396747634,1258,14908,https://pbs.twimg.com/profile_images/1802276057728303104/fX_vd16i_normal.jpg,False,916
Creed_Emmanuel7,Techaholic of K.D,Rationalist || Problem Solver || Economist || Real Estate||Tech bro|| Product & Project Manager|| Building a Unicorn @almarahub and @spn_414559,1481595667856384000,637,19299,https://pbs.twimg.com/profile_images/1741022469006282752/5rCZDD2f_normal.jpg,False,982
_mowati,SEKEMI🍁,Pharmacist/Fashion illustrator/Fire tailor @mowati_ng,1135520419459534849,5692,83609,https://pbs.twimg.com/profile_images/1603603757375406082/FAQHKYxV_normal.jpg,False,4316
Olakay_tech,Olakay_tech Gadgets,IPhone | Samsung | Speaker | Game | Headset | Laptops I Accessory | You can get all here . Swift Delivery 🚚,1537087867205439488,1330,4387,https://pbs.twimg.com/profile_images/1614547176687812609/KQ6clad8_normal.jpg,False,2198
DiegoWhykay,JAGOO,The Trend Reader 😜 A Die Hard Chelsea since 2004 ❤️❤️,3347348608,1156,2715,https://pbs.twimg.com/profile_images/1596142646048735233/66RzytdB_normal.jpg,False,2346
_neemah_,Neems 👩‍💻,frontend developer 👩‍💻 project manager,1143111902471630848,2673,10395,https://pbs.twimg.com/profile_images/1655188870781124611/na5Sn8uE_normal.jpg,False,1163
hackSultan,Name cannot be blank,,811086947003355136,251237,86286,https://pbs.twimg.com/profile_images/1451624172266868739/lpi5wPb4_normal.jpg,False,1052
Idiege_Idiege,D' Real Estate PREACHER 🏕 Own the future cheap,"● LEAD R-E Consultant @HightidesRealty  ● Affordable Luxury, & Land banking Expert ● Let's democratise wealth  ● LAGOS | IBADAN | OGUN | ABUJA among others.",1174420089040490496,1145,6307,https://pbs.twimg.com/profile_images/1632280754532110336/8Be1gfJD_normal.jpg,False,2315
jagoman7,jago,too complex for a bio.   LL jaja🕊 LL w 🕊,1196701950575808512,1085,44600,https://pbs.twimg.com/profile_images/1817612931221127168/FSFoZHqS_normal.jpg,False,991
topazdecimal,Topaz,Alówólódù | Learner | Sojourner | Maker | Carajillo ❤️ | IG: vlackalbum,76269102,860,53871,https://pbs.twimg.com/profile_images/1816174571764027392/7nI55Rkc_normal.jpg,False,678
shalombrain,is cooking #TUTS #UDC2024 #FusionTechFest24,Tech & Corporate Host during the day | Content & Product Designer by night,276149957,1675,14068,https://pbs.twimg.com/profile_images/1748474393968123904/dNvlq5w3_normal.jpg,False,1040
Laolukaku,Laolu,The Crypto Vendor. Certified Hater 4LYF ………………….. Haters Association of Nigeria (HAN) We up?,1521159552993050626,2744,16402,https://pbs.twimg.com/profile_images/1811044516175970304/LYAtI9uG_normal.jpg,False,2319
jojosszn,Jojo🐍,"Chef, writer.",1551474837914279938,1209,25487,https://pbs.twimg.com/profile_images/1792880821616914432/MmWgMoal_normal.jpg,False,685
__olanrewaju__,Akinyemi Olanrewaju.,Stay rare. ♟️,1061873805721788416,6802,49086,https://pbs.twimg.com/profile_images/1789188376232423424/6UA6EL7i_normal.jpg,False,4246
Buddin_Rapunzel,A Budding Rapunzel🦋,An Ambivert And A Loc'd Head || Board games || Action Films || Escalators Make My Head Spin 🥺,1356579244625772546,5095,129032,https://pbs.twimg.com/profile_images/1725212143341981696/mfGGmhqp_normal.jpg,False,3581
Tolu__Grey,Tolu Grey,Here to sip jwis -- guadmire,826099971090956288,828,77927,https://pbs.twimg.com/profile_images/1805753688402616320/ZU7Qt6BS_normal.jpg,False,659
bendadadotcom,Bendada.com,"Modern and trusted media publication in Africa. Focus: tech, startups and talent.",730795084053159937,6613,5120,https://pbs.twimg.com/profile_images/1609554706191245315/oHZgLlCW_normal.jpg,False,40
charles_dairo,Charles Dairo,"CEO @BeezopHQ. Founded @CKDIGITAL. Tweets about product, design, and building a company.",1959299185,13965,54567,https://pbs.twimg.com/profile_images/1770499418820640769/pMp1me5w_normal.jpg,False,140
Yourdesigngurl,Christeeana 👑,Mwanè Benjamin | Product Design | Humanist | BSc Finance & Banking•,1731622393704001536,884,7863,https://pbs.twimg.com/profile_images/1817818567309488128/5BOcikFd_normal.jpg,False,852
erhniee_ola,MOMO🌸🍫♥️,🥀💜,962028011636707329,997,13909,https://pbs.twimg.com/profile_images/1508770280138809344/WM4WA4qW_normal.jpg,False,953
_sisitola_,FirstLady👑,"Phenomenal ✨

Your superpower is CHOICE!",4829404001,209,1071,https://pbs.twimg.com/profile_images/1793054781692399616/Grk39LvG_normal.jpg,False,231
9jaStreetPharm,ADEYEMO Oluwaseyi,"Pharmacist.
Health Savvy Mom.
Mummy Jayden&Jason.
Mrs A!!!",869642054,470,4224,https://pbs.twimg.com/profile_images/1571926699129831424/v6shw7Lq_normal.jpg,False,575
IbrahimHorlanr1,Horlanrewaju❤,An introvert 🤘❤......I'm an over thinker 🙂… Biggest Fan of @temsbaby,1241839139210829824,3311,52881,https://pbs.twimg.com/profile_images/1726375879146639360/RdpGzXQF_normal.jpg,False,4257
