display_name,username,user_description,user_id,followers_count,favourites_count,avatar,is_verified,following_count
monnyx49,Monnyx49,"Money and success don't change people it's only reveal who they're. 
Simple like alphabet but difficult lika a complex sentence....",1641835610527739905,472,134704,https://pbs.twimg.com/profile_images/1783357569295106048/-nypdIqx_normal.jpg,False,378
TJ_Insuranceman,Tunji Insuranceman,God 1st 🙏; Family Man 👨‍👩‍👧‍👦; Proudly 9ja 🇳🇬; #Arsenal Faithful🔴; Team  APC #Insuranceman ☔️,479893102,8343,55732,https://pbs.twimg.com/profile_images/1663834363748839424/dACCdykZ_normal.jpg,False,6400
JAtagbuzia,Ukpana Okpoko Gburu,Calm and easy going!,1528799099893473281,2009,531,https://pbs.twimg.com/profile_images/1791559440396693504/gTcew_dc_normal.jpg,False,2038
KOKO_TV,KOKO TV Nigeria 🇳🇬,Best Fashion & Lifestyle Media Platform 2022 Winner,1960705897,12224,3854,https://pbs.twimg.com/profile_images/1570362629637509120/fe0jqFMl_normal.jpg,False,15
Nackson147,Nnanna Damian Anazodo,"An Anambraian, a die hard IGBO man, a Philanthropist & Revolutionist. A man who believe in equal right, justice & fairness.A business man, car upgrading & parts",1560039559810916352,2555,8777,https://pbs.twimg.com/profile_images/1815710456683667456/cJf77y5t_normal.jpg,False,3127
Atlantictvnet,Atlantic Television Network,"ATN focuses on news, current affairs and entertainment through in-depth, real-on-time reportage, stakeholders' analysis and experts' opinion",1483997030016036867,339,208,https://pbs.twimg.com/profile_images/1483997333964664835/I_wyPmpM_normal.jpg,False,44
AfoLuxHomes,AfolayanHomes&Properties,"BN 3657966 |
Property Valuation & Appraisal |
Estate Developer | Construction
| Real Estate Investment
| Car Dealer
| Area Covered: Ibadan Lagos Abuja Dubai",1539542815834783744,1081,2406,https://pbs.twimg.com/profile_images/1539543156177379329/AwjeJ_St_normal.jpg,False,289
peteregwuatu,Chosen Is Blessed!,"A baby Evangelist, Blogger, forex lover. I love Jesus! I follow Jesus and He follow me back. Chosen is blessed and shall not be cursed!!! 🇳🇬😊",171459319,1059,26306,https://pbs.twimg.com/profile_images/1654493983584706565/6BpjqSm3_normal.jpg,False,1441
drazeconcepts,Gent2Soul,,1623689211890085892,56,220,https://pbs.twimg.com/profile_images/1623691426138578945/N2vjBFP8_normal.jpg,False,236
OLUCHI_OGUIKE,OLUCHI (ISE-OLUWA) | GOD'S PERFECT WORK,"Beautiful Daughter of ZION & GRACE  |  Techpreneur  |  There's No Peace without justice, Fairness and the Rule of Law  |  I'm OBIDIENT and YUSFUL",1597203622366003201,531,3033,https://pbs.twimg.com/profile_images/1642857268025729024/dQMOReMH_normal.jpg,False,52
CsaaeInc,CSAAE,"We envision a better society where all can find support and encouragement to work hard, live in dignity, and feel proud to belong. Projects & partnerships🤝✊️",164767079,2557,444,https://pbs.twimg.com/profile_images/1517465932121137154/-7Gz4CU8_normal.jpg,False,2064
noxielimited,Noxie Limited,"Leading Supplier of Office Furniture, Protective Equipment, Interior Decor, Promotional Products in #Nigeria | Contact: 08064906812 | noxie@noxielimited.com",2720602277,89,808,https://pbs.twimg.com/profile_images/1612423300587585536/bBDSlVbA_normal.jpg,False,142
omedegentle2,FrancisCares,"positive mind , Manchester United Fan, Lover of Football, Music, VSS Operator… Ask ??",2363499656,2110,14536,https://pbs.twimg.com/profile_images/1650975711945957377/V0YCloW-_normal.jpg,False,2080
NGsnails,Snails in Nigeria,"🏆 An Integrated, free ranged snail farm
🐌 Snail Production & Value Chain

💼 Farm Advisory

🔨 Farm Setup & Consultation services
📲 08078630043
Click Here👇",854780741867233282,2103,836,https://pbs.twimg.com/profile_images/945188731828490240/6yAnId-K_normal.jpg,False,29
Yommie06,Yomi Ajiboye,"Contractor|Construction Project Mgr|Procurement Specialist| #JesusBoy #TheBlue💙
Any advert here isn't a pay gig.",1293823231,1079,12922,https://pbs.twimg.com/profile_images/1760250895416135680/bDP5aCr0_normal.jpg,False,777
Emmychino,Emmanuel Ubani 🇳🇬,Realtor | Chemist | Lover Of Books | Progressive minded | Deep Thinker | Chelsea Fan,302353821,3021,52689,https://pbs.twimg.com/profile_images/1652607982218235905/71Cd5gW-_normal.jpg,False,3396
forte_odx,ÕDX UFO🇺🇸🗽🇳🇬,"Grace, My Big Advantage.

#Political #Economy💱 #WorldTravels🌏 #Books📚 #Family👨‍👩‍👧‍👧 #Money💰 #People #GGManUtd⚽",1317593078799175682,687,17417,https://pbs.twimg.com/profile_images/1532473254874603529/YtZWSdxd_normal.jpg,False,499
Chigozieialex,Chigozie I. Alex,Passionate about Leadership & Good Governance. Driven by reason to contributing my quota from my little corner to see that the New Nigeria is possible.,761086264757989376,102225,84192,https://pbs.twimg.com/profile_images/1642111705051193345/3jDmnaGl_normal.jpg,False,2852
VendsPanoBouf,e4 d5,Lisez JoJo.,383134686,386,41520,https://pbs.twimg.com/profile_images/1659643132969885703/DHsDOQ4s_normal.jpg,False,358
Celeb_Shoemaker,Sodunke Ewatomi Fadeelar,"Footwear Designer.(Make & sell all kinds of footwear).
Mech. Engineer .
Entrepreneur.
CEO Toes footwear.
2baba's music
Politics
Future governor of Ogun.
Man utd",320885028,9107,5272,https://pbs.twimg.com/profile_images/1673813482817372161/9cLSxLev_normal.jpg,False,1098
EniyeAmeze,Osamagbe,"Definitely not here to insult anyone, just to tweet in peace✌️",1094651524276514816,1930,27368,https://pbs.twimg.com/profile_images/1705162254600069120/OKAUN7jG_normal.jpg,False,144
el_bonga,Mr. El-Bonga,Environmentalist | Educationist | Digital Communication Strategist,304088294,24013,8135,https://pbs.twimg.com/profile_images/1598732777578532870/NM4yqV5E_normal.jpg,False,1286
preyeodede,Preye Odede,"Preye Odede is a Multiple Award Winning Gospel Artiste with the mandate to reach out to the lost, restoring all to Christ. Inquiries: +2348030800469",465601752,18121,1928,https://pbs.twimg.com/profile_images/1610063149020889089/jo-uM_RI_normal.jpg,False,512
marcel_rex,Marcel Rex🎙,Your brother. A Priest.,1590820928,23730,180991,https://pbs.twimg.com/profile_images/1616159165826703361/LLluSG0N_normal.jpg,False,11720
adunoyebasheer,ADÙNOYÈ,Entrepreneur || Interior Decorator|| Mental Health Advocate|| Public Speaker || Humanitarian || Community Builder || Ambivert || Advocate 4 Good Governance ||,3053690502,4301,15206,https://pbs.twimg.com/profile_images/1788705024551370752/LqcWRyPp_normal.jpg,False,4288
LivingSpring001,SOAMP,"I Was Created To EXPRESS And NOT To IMPRESS. Proudly Nigerian🇳🇬 🚫DM And LIST.
Spiritual Son Of @APOSTLESULEMAN",225896616,263,4092,https://pbs.twimg.com/profile_images/1776973413829029888/rw50BVpD_normal.jpg,False,646
YachamBulus,Yacham,"Medicine/ Farmer/ Tech / Music/ Politics/
CEO @JacyBiomedical and @Jacy_Digital 

Email: bookyacham@gmail.com",2508948899,14125,35897,https://pbs.twimg.com/profile_images/1160462744170258432/O-_4Hv37_normal.jpg,False,4480
occp1967,SirChuks©️,Proud Father. Husband. Nursing Assistant. Graphics/UX Designer. eMailbox: occphome@gmail.com,749249196,803,2791,https://pbs.twimg.com/profile_images/1812444159061491712/9GvVjNXZ_normal.jpg,False,1373
Umiom,Luscious👑,Tweets here are reflective of my thoughts... I owe no man.,176012903,912,28248,https://pbs.twimg.com/profile_images/1812602053119631360/VLCqU9lo_normal.jpg,False,866
occp1967,SirChuks©️,Proud Father. Husband. Nursing Assistant. Graphics/UX Designer. eMailbox: occphome@gmail.com,749249196,803,2791,https://pbs.twimg.com/profile_images/1812444159061491712/9GvVjNXZ_normal.jpg,False,1373
HonourableLucky,HONOURABLE LUCKY OBIYAN,President Of African Emancipation Movement For Good Governance. Federal House Of Representatives Candidate To Represent Esan West/Esan Central & Igueben In 2019,1579763685421203456,1536,991,https://pbs.twimg.com/profile_images/1685678910783078400/QgizuERm_normal.jpg,False,1365
I_Am_Rephlex,KING REPHLEX☁️,I buy Pi coins⚡️Rapper⚡️Songwriter BARCELONA hooligan ❤️💙,358773709,5136,43308,https://pbs.twimg.com/profile_images/1678906107446657024/Jt888MF3_normal.jpg,False,4644
obibrightike,Obi Bright,"#Googlemap Local guide 

#Graduate of Materials and Metallurgical Engineering

#Realtor #Entrepreneur

Obidient is better than sacrifice!!!",1052669676898140163,1028,4791,https://pbs.twimg.com/profile_images/1814998492420444160/f6S-6zot_normal.jpg,False,1229
OsifoMozzy,Most Obidient Obedient.,Human will be human.,1636739989777129472,1379,29203,https://pbs.twimg.com/profile_images/1765412049369145347/LDSanCDx_normal.jpg,False,1986
masurge7,Amber Ose Ibeh™,"Cyril Ibeh's wife❤️
Daddy's little girl🤦
Liverpool FC diehard!
Edo Woman
Poet!
Marketing consultant
BOLD
I follow my HEART not the CROWD",1444022585117888514,11457,55577,https://pbs.twimg.com/profile_images/1796187095158923265/3QysvcUP_normal.jpg,False,8536
PstGoldSpeaks,Dami Adeyanju🇳🇬,"@EmiteMusic |CEO |
A Christian, I Preach Christ, Love Great Music 🎵🎶 @AdaEhiMoses Lover,
Visit @Always_Comm For Your Gadgets",1569936229,636,10639,https://pbs.twimg.com/profile_images/1726924730098122752/3RzdhnBI_normal.jpg,False,372
Olamide123451,Olamide12345,"Interested in Aviation operations, economics and finance, Manchester united.",1308206652802334734,847,16319,https://pbs.twimg.com/profile_images/1781290891749060610/X1OpPp0x_normal.jpg,False,3945
redcap_blondie,preach love ❤️,"NO DM if nothing serious🙏 🇳🇬 🇺🇸 An advocate of good governance. I stand for justice, peace, fairness and rule of law. acc @Preach_Blondie",1488509325584781313,75365,12935,https://pbs.twimg.com/profile_images/1614773879779500033/28zJJ2IP_normal.jpg,False,3188
shopelorigangan,Däpö Shopé 🇳🇬🇬🇧🇺🇸,The cutest cutie to ever cute! || I❤️Jesus || @Liverpoolfc || 💯Chess ||Former Director of Social AAUA,210005293,346,2416,https://pbs.twimg.com/profile_images/1797969262650245122/irQJ4JoO_normal.jpg,False,2347
Abujatrekker,trekker,"||Dm for Adverts,PR & Canadian Loud Campaigns.         

Social media marketing》Real Estate 《
Party Freak ♤ Oko Sugarmummy",1340318423071543297,5039,58206,https://pbs.twimg.com/profile_images/1806293518433882112/HAArPt5v_normal.jpg,False,5084
DanBornoReal,Hon. Dan_Borno,Political & Human Right Activist||Veracious🙍🏾‍♂️ So much depends on reputation—guard it with your life as reputation is cornerstone of power.,789929104854360064,23103,65304,https://pbs.twimg.com/profile_images/1789268482183299072/FY-qDXss_normal.jpg,False,4097
Dcatalyst10,Dcatalyst of Nation 💞❣️,"A comedian and footballer.
A microbiologist, Skit creator.
S/Influencer 
5th Oct. 199*
Chelsea in and out
Single",891981301913407489,579,3040,https://pbs.twimg.com/profile_images/1547700938017607680/SI02Rdo-_normal.jpg,False,556
ayemojubar,Juba,Not here to seek approval • Active Citizen,59755457,90571,196750,https://pbs.twimg.com/profile_images/1683244427559460869/vV3Lku0I_normal.jpg,False,33163
NigeriaStories,Nigeria Stories,"Facts and amazing stories from Nigeria |

Don’t forget to turn our notification ON 🔔| DM for promo and partnership",1104311159203790849,477455,6543,https://pbs.twimg.com/profile_images/1380447351345668097/GYSwCSGR_normal.jpg,False,1
ayemojubar,Juba,Not here to seek approval • Active Citizen,59755457,90571,196750,https://pbs.twimg.com/profile_images/1683244427559460869/vV3Lku0I_normal.jpg,False,33163
LyvroFyodor,OMO RAJI | FASHOLA O’CLOCK,Yoruba First | Fash Mandate | Lagosian,604617159,522,407,https://pbs.twimg.com/profile_images/1755000549194317824/4fA02J7G_normal.jpg,False,290
Linzkits_FC,Linzkits...,"A fashion designer/crypto technical analyst/content writer👇 https://t.co/HzWuQEkrKc
 https://t.co/wd3uIahxWn",821468628671463424,8071,40438,https://pbs.twimg.com/profile_images/1562919091765186562/kNIWwT7a_normal.jpg,False,6057
partyetuk,MamasGirl,~Never say Never~,868585112912486409,230,1660,https://pbs.twimg.com/profile_images/1584229266144858113/p527ppLn_normal.jpg,False,450
AndyVermaut,Andy Vermaut,"Linked to WCPDCD, EU Climate Pact Ambassador 
Journalist https://t.co/UstpmPf7kO
Fundamental Rights Postversa
Whatsapp +32499357495 
denktankcarmenta@gmail.com",283604227,32149,2096,https://pbs.twimg.com/profile_images/1353381385390624768/0FvP5-fw_normal.jpg,False,34234
NigeriaStories,Nigeria Stories,"Facts and amazing stories from Nigeria |

Don’t forget to turn our notification ON 🔔| DM for promo and partnership",1104311159203790849,477455,6543,https://pbs.twimg.com/profile_images/1380447351345668097/GYSwCSGR_normal.jpg,False,1
DejiAdesogan,UNCLE DEJI™️,Military & Security Affairs | #OSINT & #HUMINT |,192575711,109491,18612,https://pbs.twimg.com/profile_images/1470769862360416262/ky-E0r0U_normal.jpg,False,526
Optician_Mercy,Optician-M,"Daughter of grace| a licensed optician| |Take care of your sight, which is the light of your body|
A hardcore Obidient & a Man U fan| Mom| wife|",1502920850621833222,3183,10428,https://pbs.twimg.com/profile_images/1807441717940846592/C365Tkh2_normal.jpg,False,1120
Saint_Iykay,Iyke☕🍺🍷💪🏾,Proudly Igbotic| Wine Connoisseur| Gym Enthusiast| Coffee Lover| Alumna @OfficialUoM,1128054941057277953,556,17119,https://pbs.twimg.com/profile_images/1775864671620263936/lnlJpLIO_normal.jpg,False,968
SlimmytiNY,THE 9JA FARM BOY 👩‍🌾👩‍🌾,Tech||Dip computer Science||https://t.co/bpXbRq1mFp ACC||Accountant||Fashionista||crypto||Barca||Messi||CRUISE||Igbotic.|| FARMER 👩‍🌾,519925974,1460,10144,https://pbs.twimg.com/profile_images/1552663126428073985/aizGfiWF_normal.jpg,False,2871
DonFrancisObi2,Officialdonfrancis,ObiDient Family is made up of very decent and respectful citizens of Nigeria and wish other citizens can emulate them for a New and Better Nigeria.,1633507712335061004,182,1744,https://pbs.twimg.com/profile_images/1808574423839936512/IGd1K-AN_normal.jpg,False,259
Javatwts,Java™️ 🇨🇦,"Your Fav. IT Specialist|
BMW |
Tech |
Sailor |
Arsenal Football Club",364418719,233,4342,https://pbs.twimg.com/profile_images/1325741662757412864/DEaMjMDh_normal.jpg,False,678
johnfromjokoshq,John From JokosHQ,Education & Scholarship Blog - #TravelAbroad | #SideHustles | #Online | #Student - https://t.co/XJ7nCHXfr8…,4794711408,490,352,https://pbs.twimg.com/profile_images/1504416607430488064/JCBFE8sV_normal.jpg,False,1289
sweetsixtien,Elle🌺,"I am royalty, I am loyalty, if you got me it's to the end! We move!
p.s. not here for likes or engagement, speak truth to bad governance!",1243577688184500226,12236,80252,https://pbs.twimg.com/profile_images/1645389961883951105/L5JBwdru_normal.jpg,False,1026
itzlaramiles,Itz Lara Miles,"Pretty Damsel💔💋

Football Lover

Politics Enthusiast 

Humour Queen 

Just call me Beauty with the Brains❤",1547267316047613959,6721,35559,https://pbs.twimg.com/profile_images/1667610350038966274/ep0v2OYh_normal.jpg,False,5163
Sports_Doctor2,SportsDokita (Odogwu ☝️),NATHAN & NOAH’S UNCLE/Medical Doctor/Story Teller/Sports Analyst/ #OdogwuTales /OAP/Preventive Medicine/ENYIMBA & CHELSEA FC FOR LIFE/📩 SportsDokita@gmail.com,752140837614678016,163925,30375,https://pbs.twimg.com/profile_images/1602518154328121346/utt7qM3K_normal.jpg,False,1322
LordJustusN,LORD JUSTUS N,"Igbo , German and English Speaker.
Engineer | Christian | Believer in Igbo Traditions and Cultures
Peter Obi is the next legitimate president of Nigeria",4250595063,5261,95542,https://pbs.twimg.com/profile_images/1553982143839326208/lssYybaO_normal.jpg,False,1214
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10011,12253,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10011,12253,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
KOKO_TV,KOKO TV Nigeria 🇳🇬,Best Fashion & Lifestyle Media Platform 2022 Winner,1960705897,12224,3854,https://pbs.twimg.com/profile_images/1570362629637509120/fe0jqFMl_normal.jpg,False,15
KOKO_TV,KOKO TV Nigeria 🇳🇬,Best Fashion & Lifestyle Media Platform 2022 Winner,1960705897,12224,3854,https://pbs.twimg.com/profile_images/1570362629637509120/fe0jqFMl_normal.jpg,False,15
Kristien44,MR. SAFETY✊⛑️🦺,HSEQ OFFICER//🚯 ESMI CERTIFIED//🦺 ISPON MEMBER//🥾 AESM CERTIFIED// 👟CSMI CERTIFIED//⛑️HSE TEAM LEAD//SAFETY FIRST🚸SAFETY ALWAYS⛑️//ABIA UPDATES//OBEDIENT//,1539098366457561088,1209,10165,https://pbs.twimg.com/profile_images/1817211383680765952/iUBfddn9_normal.jpg,False,2411
Naija_PR,Naija,A social media blog || Email: realnaijapr@gmail.com,1901298962,5823178,124140,https://pbs.twimg.com/profile_images/1790125067046707201/ZCilaDs2_normal.jpg,False,190820
JaypeeGeneral,Jaypee,Talent Advisor || Good Governance || Views Are Mine || RTs ≠ Endorsements || 📧hijaypeegeneral@gmail.com,967520383,101760,15972,https://pbs.twimg.com/profile_images/1574071291090444288/RMIPx_VF_normal.jpg,False,905
UkadikeMagnus,Ukadike Magnus Nnachebe🇧🇷🇳🇬DG OBIDIENTS BRAZIL,"Entrepreneur, Scholar, Advocate of Good Governance, International Relations Guru, Media Expert and VERY OBIDIENT TO THE CORE...",2997251767,11430,3213,https://pbs.twimg.com/profile_images/1645192529728479239/Y-xvt3_P_normal.jpg,False,5676
ajuelumelu,Hon. (Amb) AJU Elumelu,"Deputy Director (Diaspora) Labour Party Directorate for Mobilization and Integration C.E.O of “AJU Global Media”, Philanthropist, Justice & Equality Activist.",230853904,367,73,https://pbs.twimg.com/profile_images/1647976510945386497/k2_zz4V4_normal.jpg,False,78
ibrand_tv,iBrand_TV,Online TV📡 | Top News Portal | Facebook and YouTube : @ibrandTV | LIVE YouTube🎥 : https://t.co/cr036xJjgO,1317069869679058945,2873,30036,https://pbs.twimg.com/profile_images/1708271432881377280/dAvXFFXu_normal.jpg,False,148
AaJessehalliday,Arch Angel Jesse Halliday 🇳🇬 🇬🇧,"I'm an ARCH ANGEL OF GOD, Heaven's FURY OF TRUTH! Don't hate the messenger, learn, I will lead you to the path of Righteousness.",4849769081,31188,21077,https://pbs.twimg.com/profile_images/1796025625926377472/0_2S-RNp_normal.jpg,False,5635
blueprintafric,BlueprintAfric,"Blueprint Afric is the Internet Newspaper for African's. We exist to deliver accurate, up-to-date, dependable news to millions of Africans. #blueprintafric",2624030122,12916,12438,https://pbs.twimg.com/profile_images/1579071024255143937/KQQY0zUz_normal.jpg,False,9937
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10011,12253,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
victorchigbuU,Victor CHIGBU,CEO: @VitaGlad_Ltd | Founder: @HelpLifeInt👨‍⚕️|Medical #Physiologist💊 | Mbaise Man🙇 |Retweets Not Endorsement | Email 📧: victorchigbu91@gmail.com|,835928844,13232,49335,https://pbs.twimg.com/profile_images/1557315776545263617/mZSHYcJV_normal.jpg,False,10314
Ken43577561,Ken,Ingenuously down to earth. Crypto Space Navigator,1512490144791678976,1141,5004,https://pbs.twimg.com/profile_images/1512492740889788420/4eXfHZbF_normal.jpg,False,4956
occp1967,SirChuks©️,Proud Father. Husband. Nursing Assistant. Graphics/UX Designer. eMailbox: occphome@gmail.com,749249196,803,2791,https://pbs.twimg.com/profile_images/1812444159061491712/9GvVjNXZ_normal.jpg,False,1373
Obichrisumeh,Obinna Christian Umeh,"Dealer on TRUCK Engines such as MERCEDES-V-ENGINE-ACTROS/ATEGO/HOWO/MAN-DIESEL/SCANIA:Location, Lagos Nigeria/08140286605/ Més Que un club💙❤️/ (Exodus 14:14)",1372839409003986945,1127,50617,https://pbs.twimg.com/profile_images/1657866753282588673/VXcYZrNQ_normal.jpg,False,1576
lagos_fineboy,Nebuchadnezzar 🏴‍☠️,Accidental Nigerian/ art creator/ Porn star / NFT creator/✊,1385158606719528960,1480,11742,https://pbs.twimg.com/profile_images/1815332510022172672/Hi7MUiFT_normal.jpg,False,3964
zoya_smart_home,Zoya Smart Homes,"Upgrade your home today with Zoya Smart Homes, we provide a simpler way to home automation.

Contact Us; zoyasmarthomes@gmail.com
IG @zoya_smart_home",1594297954768244738,767,131,https://pbs.twimg.com/profile_images/1594298092127387650/Fx4jpUAc_normal.jpg,False,951
Nwaadaz,Nwa ❤️,Nwa| DM for adverts & Promo 📧 email nwaadaz67@gmail.com 🦋Manchester United,1579352736,44815,77684,https://pbs.twimg.com/profile_images/1673912975281868800/c2jXtjy1_normal.jpg,False,1166
multimeverse,Spartan X 🐊,"Finance | Entrepreneur || Businessman || Onye Anambra/ PO stan account 👉 Web3 • Lands • Agriculture • Commerce • iSell Value. 
Always DYOR 👍",1524005746802933760,22803,117373,https://pbs.twimg.com/profile_images/1583527381079408642/LfdsReVY_normal.jpg,False,4587
novieverest,DISTINGUISHED KPMG LinkedIn Everest,"I'm Everest. I'm a patriotic citizen. Loyal to a fault. Truth always stands the test of time.
I'm a believer. A believer of Jesus Christ. 

PEACE AMBASSADOR.",985555685508337665,48548,29863,https://pbs.twimg.com/profile_images/1667947547703255043/Y-J7xI-V_normal.jpg,False,4718
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10011,12253,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10011,12253,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10011,12253,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
JafaruEmmanuel,SMBP SOUNDS,"MUSIC PRODUCER.🎤🎤🎹🎵
SOUND ENGINEER.💯💯
EVENTS SOUND MANAGER.💯
PIANIST 🎹🎹🎹
MUSIC BUSINESS CONSULTANT.💵💵",312137440,1274,54753,https://pbs.twimg.com/profile_images/1802471371013816320/tWj9X8LZ_normal.jpg,False,1078
Regency_NG,Regency Reporters,Real News 24/7 @Regency_NG  Network Inc. ® Email: info@regencyreporters.com.ng,1541729862850957312,15221,940,https://pbs.twimg.com/profile_images/1725220377901555712/vDjy72EP_normal.jpg,False,77
AaJessehalliday,Arch Angel Jesse Halliday 🇳🇬 🇬🇧,"I'm an ARCH ANGEL OF GOD, Heaven's FURY OF TRUTH! Don't hate the messenger, learn, I will lead you to the path of Righteousness.",4849769081,31188,21077,https://pbs.twimg.com/profile_images/1796025625926377472/0_2S-RNp_normal.jpg,False,5635
Alexander_D_Grt,lightskin_demon😈,Hey twitter community I’m new here…,1333822205361328128,1056,12133,https://pbs.twimg.com/profile_images/1645488821851627524/oKhdxvQz_normal.jpg,False,964
OdoGeraldGiggs,Tobe,"God`s baby
#FaithAndBelieve
MODEL
Chelsea 💙

Hala Madrid 🤍 
Meteorologist | Business Analyst | Social Media Manager | Graphics Designer | UI/UX",1553555107,436,36524,https://pbs.twimg.com/profile_images/1582747380620922880/y8JXxpfR_normal.jpg,False,334
CollinsOpara,Maazi COLINZO 😎,Leading Strategy | Ideation & Innovation | Open to Possibilities| OBIdient to Humanity | ManU Fan & Heartland FC Fan,303734682,5487,14901,https://pbs.twimg.com/profile_images/1697883743430610944/QF1ltWCO_normal.jpg,False,5315
UmarGombe,Umar Gombe,"Actor, filmmaker & more.",129008224,53973,29955,https://pbs.twimg.com/profile_images/1776703918862368768/196id7GV_normal.jpg,False,986
microbialawyer,"Black Zinari, your Cyberpet🦋🍷",GOD•https://t.co/YIatI9NpNs🎓•SOC Analyst•Tech4Dev Alumni•CS Writer•Volunteer•Mental Health Advocate•Rom12:11•Entrepreneur•Financial Woman•Aniwura,1178751449507024900,16223,55685,https://pbs.twimg.com/profile_images/1778426060159270912/FF_cOAYz_normal.jpg,False,5905
CollinsOpara,Maazi COLINZO 😎,Leading Strategy | Ideation & Innovation | Open to Possibilities| OBIdient to Humanity | ManU Fan & Heartland FC Fan,303734682,5487,14901,https://pbs.twimg.com/profile_images/1697883743430610944/QF1ltWCO_normal.jpg,False,5315
Buzzysound01,Buzzysound,"●News, Entertainment, Celebrity Gist and Gossip 
🗣
●contact: buzzysound01@gmail.com

●Buzzysound is all about making the world of entertainment sound exciting",1057992687452913665,143,108,https://pbs.twimg.com/profile_images/1659134415212105729/u_nnBrSc_normal.jpg,False,191
luvinxtain,Engr. Christian Chukwu,"VSAT/Telecoms engineer, #Neversaydie #datigboboy , #arsenalfan .
 Let make the world a better place ... #Letlovelead #Obidients",89143567,2288,44490,https://pbs.twimg.com/profile_images/1537119148194529282/jTQ72xYm_normal.jpg,False,5183
btlforever_,BTLFOREVER,WhatsApp 08142792503 IG @btlforever and @btlchiefcobbler,867709164,1780,6058,https://pbs.twimg.com/profile_images/1658932019177373699/1sIPXIxQ_normal.jpg,False,301
Deo_The_HR_Guy,♧ 𝔹𝕚𝕘 '𝔻𝕖𝕠' ♤ 🦄 🦅,HR Pundit | Admin. & Operations Guru | Linguist | Educator | Masseur | Cook | Fashionista | Ambivert | Sweet Country Boy | A Tricenarian,959032158395469824,2280,16300,https://pbs.twimg.com/profile_images/1777799863524044802/KX45NmSG_normal.jpg,False,2364
redcap_blondie,preach love ❤️,"NO DM if nothing serious🙏 🇳🇬 🇺🇸 An advocate of good governance. I stand for justice, peace, fairness and rule of law. acc @Preach_Blondie",1488509325584781313,75347,12935,https://pbs.twimg.com/profile_images/1614773879779500033/28zJJ2IP_normal.jpg,False,3188
AGINAS,Lifeissues11,"Vlogger I Blogger IYouTuber
Backup handle: https://t.co/CdHGkXv2L4
YouTube: Lifeissues
Author: Money Ocean",30691469,9438,2403,https://pbs.twimg.com/profile_images/1345545534287847424/MiqnwdU7_normal.jpg,False,6789
ann_cheiwei,Ann Cheiwei Kamharida (ÓRÍ AKÙ),📣Award Winning Broadcast Journalist @WazobiaFMPH 📣Voice Actor 📣Media Consultant 📣Mail; marviannuchechi@gmail.com 📣TikTok/YouTube/Instagram: @ann_cheiwei,1132599746768592896,8174,4116,https://pbs.twimg.com/profile_images/1481509695969972224/c4BXsvrF_normal.jpg,False,946
Nwaadaz,Nwa ❤️,Nwa| DM for adverts & Promo 📧 email nwaadaz67@gmail.com 🦋Manchester United,1579352736,44815,77684,https://pbs.twimg.com/profile_images/1673912975281868800/c2jXtjy1_normal.jpg,False,1166
Peoplesbox,The Peoples,Where Stories and news inspire changes,759349750030299136,117050,65842,https://pbs.twimg.com/profile_images/1809666379135799296/_7QjNu6H_normal.jpg,False,2345
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10011,12253,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
iNspiritextra,iNspiritextra,"Unlock the world of Christian content! Inspiring sermons, uplifting music, & lots more! Follow our rural education initiative @RuralRaysAfrica DM for enquiries!",1129689823890026496,10011,12253,https://pbs.twimg.com/profile_images/1786682225674592256/0KcGVabH_normal.jpg,False,37
