display_name,username,user_description,user_id,followers_count,favourites_count,avatar,is_verified,following_count
iamvinicius_snr,Snr🧸,"Engr., Real, Halamarid🤍, Music. Dm for business 💼.",1351253574878191618,53786,284384,https://pbs.twimg.com/profile_images/1558907751191007232/QK3wBaf9_normal.jpg,False,3205
dhotun,King_Alexander,Public Figure X Private Trips SC & IG: DhotunOfLagos,178901876,3209,112733,https://pbs.twimg.com/profile_images/1738059287618871296/xmIcJY13_normal.jpg,False,5090
choc_raven,The Trophy Wife ✨,Business Development Baddie ✨,422276410,803,5587,https://pbs.twimg.com/profile_images/1790790542835564544/9ZpY2t9j_normal.jpg,False,501
GbemmyG,Big Fish Gee 🦈,"Fitness and Enjoyment. Certified fitness trainer. All fitness enquiries Gbemikeepsfit@gmail.com . IG: Gbemmysfit .   Don’t try me, God is on my side ✨",77477257,12477,16171,https://pbs.twimg.com/profile_images/1791133058348863488/tQKKGOlf_normal.jpg,False,1142
overrideveloper,4STRONAUT,,874191467857797121,1703,32016,https://pbs.twimg.com/profile_images/1800333216366133249/CMlgyUBh_normal.jpg,False,585
THEE_R3NJ1,R3NJ1🇳🇬,|| Beats || Mixing and Mastering Engineer || bookings.r3nj1@gmail.com || Artist ||,1245282903220801537,432,1504,https://pbs.twimg.com/profile_images/1779707306948661248/SARALNtx_normal.jpg,False,640
Aunty_yimu,Óla’ 🤍,Ephesians 3:20 ✨🤍 #ITops 👩‍💻,964180558225006592,1797,64823,https://pbs.twimg.com/profile_images/1681136377377726464/fhtB6hSn_normal.jpg,False,1835
chief_kevwe,"‘Wizzle, esq. 𝕏",Saved | Stoic | Corporate Lawyer ⚖ |Builder @boldmen_hq | 👨🏼‍🍳 on weekends |🍷daily| #NavyOldBoy ⚓️ | exploring #Web3 | #Crypto sage | #BNB hodler | $BLOCK,904342428,3782,24042,https://pbs.twimg.com/profile_images/1623974529981710337/QdqfUNKT_normal.jpg,False,4261
OxSeedPhrase,Øx | Inspect 2.0,mental health enthusiast | collab manager | Project advisor | I set collab up for FREE | https://t.co/8BbShQvTuS | @playsomo | $SOMO,28481503,20398,24493,https://pbs.twimg.com/profile_images/1777734263632273411/gZXgUQF-_normal.jpg,False,10351
ChenaOnuorah,AuntyChena🐾🇬🇭🇬🇧🇳🇬,ShyExtrovert | Owner @chenaventures Ringlight Tripods & more | Brow Artist @browlashbychena on IG | Gift Consultant,41326350,8050,14316,https://pbs.twimg.com/profile_images/1816743532981268480/rx0gb7ri_normal.jpg,False,3204
aderopoafolabi_,Ade,"📸 Fashion | Lifestyle | Portrait 
📍🇬🇧  London | Manchester 
🏆 2023 Portrait of Britain Winner
📚 MA Photography @inspiredAUB
🔗 https://t.co/xBXGgYb2rx",154229746,2603,70153,https://pbs.twimg.com/profile_images/1789584256529756160/7llh5I-i_normal.jpg,False,2062
kaylebb_a,one black boy,Words have meaning to me | Ex-VP; UI Scrabble Club | Proud Cat Dad | Kitten Plug 🐈,4326140482,1524,45030,https://pbs.twimg.com/profile_images/1532141721248751617/-2bTsbSm_normal.jpg,False,1504
OdunEweniyi,Demotivational Speaker,tweets from iphoen,144222790,110959,6400,https://pbs.twimg.com/profile_images/1651893240239476736/HzxMjhxh_normal.jpg,False,812
dami_maverick,Mr. Dami,Pastor | Poet | Petroleum Engineer | Pretend Pastry Chef | Portfolio Finance Manager,1577209003,8371,624,https://pbs.twimg.com/profile_images/1798049905463930880/eQ3xMa37_normal.jpg,False,304
Mature_Gambino,The Gentleman,Dog dad. Doing something with @agbayalinkup.,146184268,5785,55078,https://pbs.twimg.com/profile_images/1724203997605625856/xlNmfUhe_normal.jpg,False,3940
tamiilore,KJ,,231478458,1712,20730,https://pbs.twimg.com/profile_images/1805736513910538241/9j18TWsY_normal.jpg,False,1696
Yettyclassy,Fragrance addict 🫶🏾🤎,Proud Perfume addict|Zaron IBC|GreenVault; Kdrama enthusiast 😍 IG: Yettyclassy || I do not sell perfumes,35448236,30160,171856,https://pbs.twimg.com/profile_images/1765822647873511424/4IULm1Yu_normal.jpg,False,3551
unicreature,Explorer,A gentleman  with value for humanity❤️.lover of books and adventure,474475211,39424,81959,https://pbs.twimg.com/profile_images/1772663285617192960/R8vGvvDI_normal.jpg,False,31576
Amb_Ore,Oreoluwa Shonibare,Believer. Husband. Dad. Podcaster | #DividePodcast @wiicreate @amblifying | #1B10k,873925938,15133,26440,https://pbs.twimg.com/profile_images/1753222018592284672/7k5lsB3m_normal.jpg,False,2994
iam_bussie,Khal Bussie,Chelsea • Remo Stars  • F1,203599507,34864,10862,https://pbs.twimg.com/profile_images/1713075571591122944/FUjX3fJd_normal.jpg,False,9225
ValerieEgbuniwe,valériè 🦋,"princess 🎀 : creator, entrepreneur → building products. 📧: team@valerieegbuniwe.com",337339569,5427,19453,https://pbs.twimg.com/profile_images/1809207207126274048/uLjS0yWf_normal.jpg,False,859
ukauwa_david,C.O.D,Anti-social but user-friendly. Designing AI solutions @GrainHQ.,804665731182972928,5334,11010,https://pbs.twimg.com/profile_images/1803552021590511616/wJxkUXYO_normal.jpg,False,1144
Abiola__AA,A³,“Let’s do some living before we die”,273536455,13622,984,https://pbs.twimg.com/profile_images/1769132170256252928/FojvlAL5_normal.jpg,False,8460
gregade,Gregory Akinlotan👨🏾‍🦽📷,Digital Content Creator | Photographer | Photo Editor | Graphic Designer| The Uniquely Blessed Being 🧑‍🦽...,158794583,2616,3461,https://pbs.twimg.com/profile_images/1656047114902749186/AcerrJex_normal.jpg,False,1423
toluogunlesi,"Tolu Ogunlesi, MON","Comms, Speechwriting, Poetry, History | Ex-@NigeriaGov | Fellowships: @harvardWCFIA @french_african @RockefellerFdn @NordicAfrica | Judge: @hodlerprize",23584333,826263,29870,https://pbs.twimg.com/profile_images/1725616831249997824/CXdc-w-Z_normal.jpg,False,2730
bella_fents,Be-lla,• currently chasing my passion • /,209648036,3282,4849,https://pbs.twimg.com/profile_images/1435372659253129216/vpQ7eV-n_normal.jpg,False,947
CUHEBRON,Covenant University,"Committed to raising a new generation of leaders who will impact their nation, Africa and the world. Official X feed by University Communications",631016766,77280,4252,https://pbs.twimg.com/profile_images/2381568994/CU_LOGO_normal.jpg,False,233
muyiwaoflife,…,"Memento Mori, Memento Vivere.",363022964,1043,19857,https://pbs.twimg.com/profile_images/1788835489815871488/xvTenZmn_normal.jpg,False,506
esofune,esofune,Product Marketer | YouTuber | Cofounder,722861694964350976,1768,13817,https://pbs.twimg.com/profile_images/1752483154881806336/ucob6tgP_normal.jpg,False,1849
Ennymoneyy,Aima👩🏽‍💻,,411271764,880,4871,https://pbs.twimg.com/profile_images/1745136719102406656/uJlKuRlm_normal.jpg,False,199
theshalvah,do not go gentle,"Lazy hard worker. Shitposter. I tweet for myself, not you.

Made @this_vid @RemindMe_OfThis

♥️ open source, Ify, plantain, absurdist comedy",876342319217332225,8785,18836,https://pbs.twimg.com/profile_images/1774821370691538944/UKti6jZC_normal.jpg,False,138
mowaGLINT,Mowa,Content Creator • Microbiologist • Fragrance Enthusiast • CRM Professional •,181584269,7116,7065,https://pbs.twimg.com/profile_images/1655616621828886528/wb2ibyQ6_normal.jpg,False,1819
wisdomaebong,whisper,ビジネスマン,2254209772,1473,29915,https://pbs.twimg.com/profile_images/1704483561443590144/H2WJ6pPS_normal.jpg,False,845
ifeadeniyi_,IFEOLUWAPO🙃,,849543402119188480,1626,15296,https://pbs.twimg.com/profile_images/1712121037205168128/1JTbIQFU_normal.jpg,False,2406
puffypearl,𝐎𝐑𝐈𝐀𝐊𝐔,"Okwesilieze •| Half human, half deity •| Omnist •| Anime •| Fraghead •| horror flick chic",374154387,5361,2141,https://pbs.twimg.com/profile_images/1817663259308179456/1U5zlejk_normal.jpg,False,950
ElitesAfrica,Business Elites Africa,We are a business and lifestyle publication focused on celebrating African excellence.,998532744207634432,5984,10778,https://pbs.twimg.com/profile_images/1745349241818562560/qpNxi1fr_normal.jpg,False,279
yillmarz,K E H I N D E,✝ ll 👨‍🎓 ll👨‍💻ll @chelseafc ⭐⭐🏆 ⚽ ll 5’11 🫥 || backup: @yillmarz855,449013233,6608,59535,https://pbs.twimg.com/profile_images/1662382638265430018/c_R_aJ06_normal.jpg,False,6313
Ganiyah__,Jummai.,Still learning • Cultural Manager | Creative Director | KAFART @kafart_ng,69335714,2514,20841,https://pbs.twimg.com/profile_images/1800468984992612352/lPkWQA-w_normal.jpg,False,937
De0lu,Sweet Boy.,Father | Husband | Nuisance.,40342830,1535,355,https://pbs.twimg.com/profile_images/1673013268221251590/UEk2jHQ7_normal.jpg,False,437
chemicalbrodar,Chemical Brother 👌,black sheep| marketing| msc international project management| mail for business only: chembroxyz@gmail.com,2567114180,404196,20618,https://pbs.twimg.com/profile_images/1750994893047058432/CPNpbvHr_normal.jpg,False,1513
__iamjulia,butter baby,,1023929340,559,7481,https://pbs.twimg.com/profile_images/1498779861195841539/ov7PRdLU_normal.jpg,False,422
Fothlog,Rotimi Babs,Polymath: Energy Consultant. Design Engineer. Film Maker. Student of Booker T. Washington. RTs/Likes /= Endorsements,101984644,1408,45010,https://pbs.twimg.com/profile_images/1484106842020225026/qcRtrz8Y_normal.jpg,False,4485
Ay_Shemzy,Uncle Ay,"You will face many defeats in life, but never let yourself be defeated. -Maya Angelou",717820758,1862,12453,https://pbs.twimg.com/profile_images/1564737757850779650/eu_TZ4XS_normal.jpg,False,1671
bendadadotcom,Bendada.com,"Modern and trusted media publication in Africa. Focus: tech, startups and talent.",730795084053159937,6613,5120,https://pbs.twimg.com/profile_images/1609554706191245315/oHZgLlCW_normal.jpg,False,40
PageOne_NG,PageOne.ng,"Breaking News on business, life, culture, politics and everything that matters to you.",3091632496,168,297,https://pbs.twimg.com/profile_images/1012028225319526402/OG7uiiOq_normal.jpg,False,215
bellanaija,BellaNaija,"Your Happy Place! We LOVE Everything Fab & African - Fashion, Music, Movies & Weddings! Join us at https://t.co/msOsYyecCR | Twitter updates by the BN Squad.",15819466,1827878,763,https://pbs.twimg.com/profile_images/1807687291361443840/e76-cWJ9_normal.jpg,False,2904
EndeavorNigeria,Endeavor Nigeria,"Endeavor is the leading global community of, by, and for high-impact entrepreneurs. We dream big, scale up, and pay it forward.",954615596573917184,3893,1781,https://pbs.twimg.com/profile_images/1405433577450442753/pT8FfSOf_normal.png,False,322
theaftechwoman,TATW,We are turning the spotlight on African women building the continent through technology. #TATWPod hosted by @JokeAdekunle,1003842885115105280,100,103,https://pbs.twimg.com/profile_images/1048653164747083776/ESR4CsNQ_normal.jpg,False,15
youareinsured,You Are Insured,"The official handle of the Insurers Committee - a body of insurance CEOs, NAICOM, NIA & other industry stakeholders.",1006858583328292864,8586,613,https://pbs.twimg.com/profile_images/1067049323639308289/UKxTWlB5_normal.jpg,False,174
wineandwhineng,Wine and Whine,🍷 We host events & drink wine ✊🏾 We whine & fight the patriarchy 👩🏾We create a safe space for women.,1023269671926157312,2918,304,https://pbs.twimg.com/profile_images/1175459735878995968/amjJPoqf_normal.jpg,False,39
UrfavDadaqueen,oluwatosin,UX||Tourism||Digital Media Manager,970255828900110336,3486,7488,https://pbs.twimg.com/profile_images/1355830220939546625/JQHwzXo8_normal.jpg,False,3408
ugodre,Ugodre,"Chartered Accountant (FCA), Certified IR Practitioner, Chartered Marketer, Financial Analyst. Founder/CEO @Nairametrics.",23231666,91298,2511,https://pbs.twimg.com/profile_images/1578274341904683008/4zMidXS__normal.jpg,False,1326
Nairametrics,Nairametrics,"Business News | Stock Market | Money Market | Cryptos | Financial Literacy | SME |
Inquiries: outreach@nairametrics.com FB/IG/Twitter/LinkedIn: Nairametrics",1427565012,222369,3947,https://pbs.twimg.com/profile_images/1216314095428870145/QCJufoXP_normal.png,False,7
KDMPOP,KDM POP Solutions Group,"With KDM as your retail marketing partner, you can maximize in-store impact, increase sales & build brand recognition to Market Smarter.
Contact us 800-867-6764",898158230,291,5,https://pbs.twimg.com/profile_images/1105893864840269825/l2eQEH_n_normal.png,False,284
ResPartner,"Ekwueme Michael Anyadibe, Ms/Engr.","Signal & Image Microprocessing + Neural Networks (AI) Engineer; 
M/D - X-Front Trader Limited Nigeria; 
FIVX Project (fintech) & 9jaDecarbon Project (cleantech)",492312243,953,32306,https://pbs.twimg.com/profile_images/1827539259/Ekwueme_Mike_Anyadibe_Photo_normal.jpg,False,6567
deeplookers,deeplookers.com,"We are https://t.co/9pi4vEvYcd We refuse to be limited by any opinion/view. We analyse, evaluate, and look deeply. Join us. Register: https://t.co/9pi4vEvYcd.",780767705959796737,111,3,https://pbs.twimg.com/profile_images/793756740051464196/SIsH_N9u_normal.jpg,False,33
originalcyndy,Ugy _ yugyfoods,I'm a proverb 31:17 woman,131986785,61,143,https://pbs.twimg.com/profile_images/1091235532791824384/hoAu2M2R_normal.jpg,False,148
tosyn__,:La belle:,• Kuroko’s side piece • I crochet • Med student • feminist,1207559477244895232,11618,26436,https://pbs.twimg.com/profile_images/1413878511673257988/8Rl8Vmvv_normal.jpg,False,1864
OB1NNA_1x1,KING Austin,"To be a master in life, you must submit to a master!",1744776939712184320,282,174,https://pbs.twimg.com/profile_images/1751000716007669760/CwZiFfBY_normal.jpg,False,269
Fel_Steve,Savage Gentleman,Jobber for @houseoffelsteve @stoffabyfs @felstevewomen @debayusnigltd_ @thefelstevecare 📧:ceo@houseoffelsteve.com | Horror | Football | Deism,271100891,16064,3614,https://pbs.twimg.com/profile_images/1806673443829469184/aRvdlU7a_normal.jpg,False,4624
OlaYitzhak24,Yitzhak!!,Mechanical Engineer | Rhema Refines ✝️ | HVAC Systems | Lean Six Sigma | Renewable Energy | Arsenal FC ⚽️ | Chess ♟️| Delta's 2nd Son | #LetsTalkMaintenance,1780421449741742080,69,1819,https://pbs.twimg.com/profile_images/1809786505709465600/1W5_eCvf_normal.jpg,False,125
anike_akoriola,🥰 ÀNÍKÉ of ÌBÀDÀN 💕,Allah 1st||Family||Humanity||Rotaract||Craving Ease||MUFC❤️ Business @lades_deli @1704essentials,2163135171,11690,39394,https://pbs.twimg.com/profile_images/1774562506444247040/feXbFt_j_normal.jpg,False,8785
DIAMONDDGREAT,𝑫𝑰𝑨𝑴𝑶𝑵𝑫 𝑫'𝑮𝑹𝑬𝑨𝑻 ✰ ✞ 𓃵,📍ɪSᴇʟʟ Jᴇʀsᴇʏs  📍Rᴇᴀʟ Mᴀᴅʀɪᴅ 🤍📍Vᴀᴅᴅɪᴄᴛ 🥷📍✰ ✞ 𓃵 𝕏  ☻,1242946903412744194,12441,187473,https://pbs.twimg.com/profile_images/1323239408745783301/0B30HeW3_normal.jpg,False,7614
ay_plenty,LOBAR ™️👨‍💻,"Product Designer ®️ • SaaS ~ B2B ~  B2C•  Mobile Apps, Websites and Dashboard Design",992792386362363904,603,10904,https://pbs.twimg.com/profile_images/1778923821740797952/Jc7FAAko_normal.jpg,False,638
SegunSonia,Ihinosen 💐💞💖,A peace 🕊️ of mind lover,1318654233873448960,8,91,https://pbs.twimg.com/profile_images/1780537862938624000/4TEOLTZ__normal.jpg,False,32
KeekeeDelicacie,FOOD VENDOR IN ABUJA,Certified chef in Abuja|| Soup bowls|| Food Tray|| Small chops|| Tea break|| Pastas || Burger || Sharwama.,1519464958920118273,1510,31670,https://pbs.twimg.com/profile_images/1791770407516725250/KEfoP7NG_normal.jpg,False,1366
landesanmi,//..珠宝!..//,"I declare bankruptcy! Yeah, that's what she said.  Intrusive thoughts always.",926457277015576579,414,20897,https://pbs.twimg.com/profile_images/1729464766219849728/DLxfXW--_normal.jpg,False,413
Aheesha_x,Ajokeee 🤍,Baker|Quantity Surveyor|Freelance Makeup artist|Witty|Subtly radical| Love without reservations| cunningly cute|a 10 across all boards|Relationship status?Agent,385060597,8484,11130,https://pbs.twimg.com/profile_images/1637523677104226310/CQpmwHsF_normal.jpg,False,1002
Kontrolla19,Derek™,"Fashion Designer; Screen Printing, Monogram, Mesh/ Flex, Borderless Designs✂️ Man United. Guts over fear. i tweet the lyrics of songs i listen to 🎶 FC 🦅",873124590,4405,232667,https://pbs.twimg.com/profile_images/1741644875395661824/Xw5ofXls_normal.jpg,False,4292
heyFxmi,Fxmi (Femi),random internet dude | all the (bad) things you heard about Femi’s are true,1391686634257723392,2567,8324,https://pbs.twimg.com/profile_images/1811038243296604160/DkVpMalO_normal.jpg,False,1506
AdaofOlisa,Vivian Ude,"Content Writer @ListingGiveaway
Content Writer @Sociobright",1540363422935687168,17,1056,https://pbs.twimg.com/profile_images/1782768993201168384/7pfHuO4G_normal.jpg,False,18
honeybee_d_vora,double_d🦋,"Jasmine ✨
Beautiful 🤤❤️
Unique 😍
South-East Princess 👸 💖",1478066315227193344,8,211,https://pbs.twimg.com/profile_images/1725232682332827648/u1-KEuhC_normal.jpg,False,63
AkhankiMassef,Lady Promise of the house of Ogodogu,FEMINIST AS FUCK|Lash Tech| Dominant| Beta reader|Ghost writer. I love good looking people😘 | TOP RATED FREELANCER @upwork🧘‍♀️,1513507172134567936,1446,17946,https://pbs.twimg.com/profile_images/1811892848817586176/rulhZGWS_normal.jpg,False,1194
mrlurvy,Akin Akinwale,Governance | Tax Matters | New Media | “Sarcasm – the ability to insult idiots without them realizing it.”,283969541,153472,486,https://pbs.twimg.com/profile_images/1593633658447044608/vhiHGigN_normal.jpg,False,16016
Adcents199021,Adcents,"Life gets better. Just keep pushing, smartly.",1772630037646188544,8,108,https://pbs.twimg.com/profile_images/1772630591843749888/xgYeb2PG_normal.jpg,False,62
it_is_myke,Eternal Sunshine Of The Spotless Mind🌌,"Inevitability pathway🔄✨|MSc Biotech ~90%| BSc Biochem| Professional Amateur | Tarot Card Club, Read Lord of Mysteries, amazing book 🫵🏾",1147856245996605442,1246,121312,https://pbs.twimg.com/profile_images/1797855506087731200/jgOYQivb_normal.jpg,False,1181
ivy_debby,I am Debby❤,fun lover | foodie | Queen of her empire | aspiring talk show host..,1186550888015581184,110,518,https://pbs.twimg.com/profile_images/1564648553955434504/cfgm05Ii_normal.jpg,False,92
ewho_praise,Praise_oghenerukome,,1616088951663591424,78,3417,https://pbs.twimg.com/profile_images/1619270157121032192/MSL1IWf1_normal.jpg,False,198
peachyxglcss,Valium D/5,Bambi ꨄ •,1056656660243103744,22507,47755,https://pbs.twimg.com/profile_images/1814342254275821569/PmXFxFEK_normal.jpg,False,2145
leslingtton,adamma bekee esq.,"feminist. tech law girlie. digital creator. ✨multi-potentialite✨

this is a dictatorship, your opinion is irrelevant.",523367838,1386,61764,https://pbs.twimg.com/profile_images/1804963269943111680/TfeJ9XSx_normal.jpg,False,746
Fadebey,Fried Water.,Fangirl | Fanatical Dreamer | Advertising Baby Girl | Bibiliophile | Burna Boy’s Only Wife.,1862960828,2362,5158,https://pbs.twimg.com/profile_images/1817258330848473088/9E7z4xfd_normal.jpg,False,958
itzbasito,BASITO,Writer | Founder @musiqfro | A&R | Music PR Strategist | Music & Brand 📩 Bigbasito@yahoo.com | Snapchat & IG: @itzbasito,495251347,166666,357616,https://pbs.twimg.com/profile_images/1817989470911684608/kukMTSez_normal.jpg,False,9027
maziibe_,Ibe,Web2 🌉 Web3|| Brand & Marketing Strategist|| Content Writer ||ipissmedia@gmail.com,112705099,398001,5420,https://pbs.twimg.com/profile_images/1768024704885886976/66rt_rHg_normal.png,False,6203
